Province,Year,Quarter,Crop,AFF GDP Q_n-1,AFF GDP Q_n-2,AFF GDP Q_n-3,AFF GDP Q_n-4,AFF GDP Q_n-5,AFF GDP Q_n-6,NINO3.4 SST Q_n-1,NINO3.4 SST Q_n-2,NINO3.4 SST Q_n-3,NINO3.4 SST Q_n-4,NINO3.4 SST Q_n-5,NINO3.4 SST Q_n-6,Area Harvested Q_n,Area Harvested Q_n-1,Area Harvested Q_n-2,Area Harvested Q_n-3,Area Harvested Q_n-4,Area Harvested Q_n-5,Area Harvested Q_n-6,PALAY YIELD Q_n
Sarangani,2014,2,Rainfed Palay,393886.9,464020.4,344721.8,338539.2,355840.1,428783.4,26.28333333333333,26.606666666666666,26.763333333333332,27.623333333333335,26.453333333333333,26.876666666666665,283.0,448.0,1339.0,1937.0,400.0,554.0,2018.0,750.0
Sarangani,2014,3,Rainfed Palay,374265.3,393886.9,464020.4,344721.8,338539.2,355840.1,28.166666666666668,26.28333333333333,26.606666666666666,26.763333333333332,27.623333333333335,26.453333333333333,1954.0,283.0,448.0,1339.0,1937.0,400.0,554.0,5721.0
Sarangani,2014,4,Rainfed Palay,357220.7,374265.3,393886.9,464020.4,344721.8,338539.2,27.076666666666668,28.166666666666668,26.28333333333333,26.606666666666666,26.763333333333332,27.623333333333335,1608.0,1954.0,283.0,448.0,1339.0,1937.0,400.0,4649.0
Sarangani,2015,1,Rainfed Palay,495327.0,357220.7,374265.3,393886.9,464020.4,344721.8,27.349999999999998,27.076666666666668,28.166666666666668,26.28333333333333,26.606666666666666,26.763333333333332,469.0,1608.0,1954.0,283.0,448.0,1339.0,1937.0,1276.0
Sarangani,2015,2,Rainfed Palay,380057.7,495327.0,357220.7,374265.3,393886.9,464020.4,27.41,27.349999999999998,27.076666666666668,28.166666666666668,26.28333333333333,26.606666666666666,194.0,469.0,1608.0,1954.0,283.0,448.0,1339.0,450.0
Sarangani,2015,3,Rainfed Palay,350398.4,380057.7,495327.0,357220.7,374265.3,393886.9,28.689999999999998,27.41,27.349999999999998,27.076666666666668,28.166666666666668,26.28333333333333,1836.0,194.0,469.0,1608.0,1954.0,283.0,448.0,5415.0
Sarangani,2015,4,Rainfed Palay,339552.1,350398.4,380057.7,495327.0,357220.7,374265.3,28.55333333333333,28.689999999999998,27.41,27.349999999999998,27.076666666666668,28.166666666666668,1645.0,1836.0,194.0,469.0,1608.0,1954.0,283.0,4767.0
Sarangani,2016,1,Rainfed Palay,463360.9,339552.1,350398.4,380057.7,495327.0,357220.7,29.183333333333334,28.55333333333333,28.689999999999998,27.41,27.349999999999998,27.076666666666668,490.0,1645.0,1836.0,194.0,469.0,1608.0,1954.0,1332.0
Sarangani,2016,2,Rainfed Palay,367694.2,463360.9,339552.1,350398.4,380057.7,495327.0,28.953333333333333,29.183333333333334,28.55333333333333,28.689999999999998,27.41,27.349999999999998,150.0,490.0,1645.0,1836.0,194.0,469.0,1608.0,301.0
Sarangani,2016,3,Rainfed Palay,348622.8,367694.2,463360.9,339552.1,350398.4,380057.7,28.223333333333333,28.953333333333333,29.183333333333334,28.55333333333333,28.689999999999998,27.41,1140.0,150.0,490.0,1645.0,1836.0,194.0,469.0,3229.0
Sarangani,2016,4,Rainfed Palay,359115.2,348622.8,367694.2,463360.9,339552.1,350398.4,26.543333333333333,28.223333333333333,28.953333333333333,29.183333333333334,28.55333333333333,28.689999999999998,1740.0,1140.0,150.0,490.0,1645.0,1836.0,194.0,4652.0
Sarangani,2017,1,Rainfed Palay,468846.3,359115.2,348622.8,367694.2,463360.9,339552.1,26.186666666666667,26.543333333333333,28.223333333333333,28.953333333333333,29.183333333333334,28.55333333333333,471.0,1740.0,1140.0,150.0,490.0,1645.0,1836.0,1348.0
Sarangani,2017,2,Rainfed Palay,399693.9,468846.3,359115.2,348622.8,367694.2,463360.9,26.856666666666666,26.186666666666667,26.543333333333333,28.223333333333333,28.953333333333333,29.183333333333334,229.0,471.0,1740.0,1140.0,150.0,490.0,1645.0,602.0
Sarangani,2017,3,Rainfed Palay,391556.8,399693.9,468846.3,359115.2,348622.8,367694.2,28.19,26.856666666666666,26.186666666666667,26.543333333333333,28.223333333333333,28.953333333333333,1224.0,229.0,471.0,1740.0,1140.0,150.0,490.0,3297.0
Sarangani,2017,4,Rainfed Palay,381799.4,391556.8,399693.9,468846.3,359115.2,348622.8,26.956666666666667,28.19,26.856666666666666,26.186666666666667,26.543333333333333,28.223333333333333,1350.0,1224.0,229.0,471.0,1740.0,1140.0,150.0,3322.0
Sarangani,2018,1,Rainfed Palay,512906.0,381799.4,391556.8,399693.9,468846.3,359115.2,26.01,26.956666666666667,28.19,26.856666666666666,26.186666666666667,26.543333333333333,366.0,1350.0,1224.0,229.0,471.0,1740.0,1140.0,846.0
Sarangani,2018,2,Rainfed Palay,429665.7,512906.0,381799.4,391556.8,399693.9,468846.3,26.143333333333334,26.01,26.956666666666667,28.19,26.856666666666666,26.186666666666667,221.0,366.0,1350.0,1224.0,229.0,471.0,1740.0,594.0
Sarangani,2018,3,Rainfed Palay,406440.8,429665.7,512906.0,381799.4,391556.8,399693.9,27.646666666666665,26.143333333333334,26.01,26.956666666666667,28.19,26.856666666666666,1060.0,221.0,366.0,1350.0,1224.0,229.0,471.0,3022.7
Sarangani,2018,4,Rainfed Palay,396871.1,406440.8,429665.7,512906.0,381799.4,391556.8,27.266666666666666,27.646666666666665,26.143333333333334,26.01,26.956666666666667,28.19,1282.0,1060.0,221.0,366.0,1350.0,1224.0,229.0,3241.0
Sarangani,2019,1,Rainfed Palay,529638.9,396871.1,406440.8,429665.7,512906.0,381799.4,27.62,27.266666666666666,27.646666666666665,26.143333333333334,26.01,26.956666666666667,331.0,1282.0,1060.0,221.0,366.0,1350.0,1224.0,770.0
Sarangani,2019,2,Rainfed Palay,420920.0,529638.9,396871.1,406440.8,429665.7,512906.0,27.63,27.62,27.266666666666666,27.646666666666665,26.143333333333334,26.01,90.0,331.0,1282.0,1060.0,221.0,366.0,1350.0,237.0
Sarangani,2019,3,Rainfed Palay,395738.8,420920.0,529638.9,396871.1,406440.8,429665.7,28.49,27.63,27.62,27.266666666666666,27.646666666666665,26.143333333333334,980.0,90.0,331.0,1282.0,1060.0,221.0,366.0,3016.0
Sarangani,2019,4,Rainfed Palay,391370.6,395738.8,420920.0,529638.9,396871.1,406440.8,27.173333333333332,28.49,27.63,27.62,27.266666666666666,27.646666666666665,924.0,980.0,90.0,331.0,1282.0,1060.0,221.0,2700.0
Sarangani,2020,1,Rainfed Palay,513509.3,391370.6,395738.8,420920.0,529638.9,396871.1,27.213333333333335,27.173333333333332,28.49,27.63,27.62,27.266666666666666,358.0,924.0,980.0,90.0,331.0,1282.0,1060.0,951.16
Sarangani,2020,2,Rainfed Palay,442374.6,513509.3,391370.6,395738.8,420920.0,529638.9,27.290000000000003,27.213333333333335,27.173333333333332,28.49,27.63,27.62,226.0,358.0,924.0,980.0,90.0,331.0,1282.0,591.99
Sarangani,2020,3,Rainfed Palay,423957.9,442374.6,513509.3,391370.6,395738.8,420920.0,27.776666666666667,27.290000000000003,27.213333333333335,27.173333333333332,28.49,27.63,1087.99,226.0,358.0,924.0,980.0,90.0,331.0,3236.0
Sarangani,2020,4,Rainfed Palay,410313.2,423957.9,442374.6,513509.3,391370.6,395738.8,26.55,27.776666666666667,27.290000000000003,27.213333333333335,27.173333333333332,28.49,659.99,1087.99,226.0,358.0,924.0,980.0,90.0,1753.24
Sarangani,2021,1,Rainfed Palay,551778.0,410313.2,423957.9,442374.6,513509.3,391370.6,25.63,26.55,27.776666666666667,27.290000000000003,27.213333333333335,27.173333333333332,196.0,659.99,1087.99,226.0,358.0,924.0,980.0,588.0
Sarangani,2021,2,Rainfed Palay,486938.0,551778.0,410313.2,423957.9,442374.6,513509.3,26.076666666666668,25.63,26.55,27.776666666666667,27.290000000000003,27.213333333333335,178.99,196.0,659.99,1087.99,226.0,358.0,924.0,473.99
Sarangani,2021,3,Rainfed Palay,453832.3,486938.0,551778.0,410313.2,423957.9,442374.6,27.49,26.076666666666668,25.63,26.55,27.776666666666667,27.290000000000003,1043.0,178.99,196.0,659.99,1087.99,226.0,358.0,3143.02
Sarangani,2021,4,Rainfed Palay,433483.8,453832.3,486938.0,551778.0,410313.2,423957.9,26.74,27.49,26.076666666666668,25.63,26.55,27.776666666666667,867.0,1043.0,178.99,196.0,659.99,1087.99,226.0,2526.0
Sarangani,2022,1,Rainfed Palay,580232.6,433483.8,453832.3,486938.0,551778.0,410313.2,25.856666666666666,26.74,27.49,26.076666666666668,25.63,26.55,208.0,867.0,1043.0,178.99,196.0,659.99,1087.99,614.99
Sarangani,2022,2,Rainfed Palay,499972.7,580232.6,433483.8,453832.3,486938.0,551778.0,26.03,25.856666666666666,26.74,27.49,26.076666666666668,25.63,165.14,208.0,867.0,1043.0,178.99,196.0,659.99,443.22
Sarangani,2022,3,Rainfed Palay,480440.7,499972.7,580232.6,433483.8,453832.3,486938.0,26.903333333333336,26.03,25.856666666666666,26.74,27.49,26.076666666666668,1066.0,165.14,208.0,867.0,1043.0,178.99,196.0,2971.24
Sarangani,2022,4,Rainfed Palay,484834.0,480440.7,499972.7,580232.6,433483.8,453832.3,26.143333333333334,26.903333333333336,26.03,25.856666666666666,26.74,27.49,844.0,1066.0,165.14,208.0,867.0,1043.0,178.99,2369.69
Sarangani,2023,1,Rainfed Palay,638842.5,484834.0,480440.7,499972.7,580232.6,433483.8,25.873333333333335,26.143333333333334,26.903333333333336,26.03,25.856666666666666,26.74,186.0,844.0,1066.0,165.14,208.0,867.0,1043.0,549.0
Sarangani,2023,2,Rainfed Palay,566966.6,638842.5,484834.0,480440.7,499972.7,580232.6,26.46666666666667,25.873333333333335,26.143333333333334,26.903333333333336,26.03,25.856666666666666,147.99,186.0,844.0,1066.0,165.14,208.0,867.0,379.99
Sarangani,2023,3,Rainfed Palay,503276.0,566966.6,638842.5,484834.0,480440.7,499972.7,28.310000000000002,26.46666666666667,25.873333333333335,26.143333333333334,26.903333333333336,26.03,1089.99,147.99,186.0,844.0,1066.0,165.14,208.0,3097.99
Sarangani,2023,4,Rainfed Palay,511362.3,503276.0,566966.6,638842.5,484834.0,480440.7,28.286666666666665,28.310000000000002,26.46666666666667,25.873333333333335,26.143333333333334,26.903333333333336,858.0,1089.99,147.99,186.0,844.0,1066.0,165.14,2412.99
Sarangani,2024,1,Rainfed Palay,703554.3,511362.3,503276.0,566966.6,638842.5,484834.0,28.573333333333334,28.286666666666665,28.310000000000002,26.46666666666667,25.873333333333335,26.143333333333334,132.99,858.0,1089.99,147.99,186.0,844.0,1066.0,353.87
South Cotabato,1988,3,Rainfed Palay,48545.2,42356.2,48597.8,32527.7,42938.7,39782.8,26.61,27.156666666666666,27.606666666666666,28.173333333333332,28.290000000000003,27.72666666666667,5120.0,890.0,4500.0,2630.0,3470.0,1620.0,3750.0,15565.0
South Cotabato,1988,4,Rainfed Palay,39183.9,48545.2,42356.2,48597.8,32527.7,42938.7,25.623333333333335,26.61,27.156666666666666,27.606666666666666,28.173333333333332,28.290000000000003,2800.0,5120.0,890.0,4500.0,2630.0,3470.0,1620.0,8232.0
South Cotabato,1989,1,Rainfed Palay,52976.1,39183.9,48545.2,42356.2,48597.8,32527.7,24.663333333333338,25.623333333333335,26.61,27.156666666666666,27.606666666666666,28.173333333333332,2660.0,2800.0,5120.0,890.0,4500.0,2630.0,3470.0,7819.0
South Cotabato,1989,2,Rainfed Palay,48914.0,52976.1,39183.9,48545.2,42356.2,48597.8,25.206666666666667,24.663333333333338,25.623333333333335,26.61,27.156666666666666,27.606666666666666,1340.0,2660.0,2800.0,5120.0,890.0,4500.0,2630.0,2760.0
South Cotabato,1989,3,Rainfed Palay,51913.1,48914.0,52976.1,39183.9,48545.2,42356.2,26.836666666666662,25.206666666666667,24.663333333333338,25.623333333333335,26.61,27.156666666666666,4260.0,1340.0,2660.0,2800.0,5120.0,890.0,4500.0,12748.0
South Cotabato,1989,4,Rainfed Palay,48903.4,51913.1,48914.0,52976.1,39183.9,48545.2,26.386666666666667,26.836666666666662,25.206666666666667,24.663333333333338,25.623333333333335,26.61,2710.0,4260.0,1340.0,2660.0,2800.0,5120.0,890.0,5257.0
South Cotabato,1990,1,Rainfed Palay,59752.8,48903.4,51913.1,48914.0,52976.1,39183.9,26.290000000000003,26.386666666666667,26.836666666666662,25.206666666666667,24.663333333333338,25.623333333333335,190.0,2710.0,4260.0,1340.0,2660.0,2800.0,5120.0,303.0
South Cotabato,1990,2,Rainfed Palay,57509.0,59752.8,48903.4,51913.1,48914.0,52976.1,26.746666666666666,26.290000000000003,26.386666666666667,26.836666666666662,25.206666666666667,24.663333333333338,120.0,190.0,2710.0,4260.0,1340.0,2660.0,2800.0,170.0
South Cotabato,1990,3,Rainfed Palay,56557.5,57509.0,59752.8,48903.4,51913.1,48914.0,27.7,26.746666666666666,26.290000000000003,26.386666666666667,26.836666666666662,25.206666666666667,3110.0,120.0,190.0,2710.0,4260.0,1340.0,2660.0,6873.0
South Cotabato,1990,4,Rainfed Palay,53027.8,56557.5,57509.0,59752.8,48903.4,51913.1,26.996666666666666,27.7,26.746666666666666,26.290000000000003,26.386666666666667,26.836666666666662,6080.0,3110.0,120.0,190.0,2710.0,4260.0,1340.0,17875.0
South Cotabato,1991,1,Rainfed Palay,68165.9,53027.8,56557.5,57509.0,59752.8,48903.4,26.846666666666664,26.996666666666666,27.7,26.746666666666666,26.290000000000003,26.386666666666667,1690.0,6080.0,3110.0,120.0,190.0,2710.0,4260.0,3677.0
South Cotabato,1993,1,Rainfed Palay,93417.7,61128.0,67859.7,72138.6,79396.1,55754.1,26.563333333333333,26.956666666666667,28.573333333333334,28.3,27.753333333333334,27.44666666666667,820.0,1150.0,9540.0,150.0,700.0,4380.0,8830.0,1003.0
South Cotabato,1993,2,Rainfed Palay,79063.6,93417.7,61128.0,67859.7,72138.6,79396.1,27.08666666666667,26.563333333333333,26.956666666666667,28.573333333333334,28.3,27.753333333333334,310.0,820.0,1150.0,9540.0,150.0,700.0,4380.0,518.0
South Cotabato,1993,3,Rainfed Palay,71961.1,79063.6,93417.7,61128.0,67859.7,72138.6,28.173333333333332,27.08666666666667,26.563333333333333,26.956666666666667,28.573333333333334,28.3,8580.0,310.0,820.0,1150.0,9540.0,150.0,700.0,11623.0
South Cotabato,1993,4,Rainfed Palay,62458.1,71961.1,79063.6,93417.7,61128.0,67859.7,27.123333333333335,28.173333333333332,27.08666666666667,26.563333333333333,26.956666666666667,28.573333333333334,420.0,8580.0,310.0,820.0,1150.0,9540.0,150.0,1008.0
South Cotabato,1994,1,Rainfed Palay,104628.6,62458.1,71961.1,79063.6,93417.7,61128.0,26.866666666666664,27.123333333333335,28.173333333333332,27.08666666666667,26.563333333333333,26.956666666666667,5250.0,420.0,8580.0,310.0,820.0,1150.0,9540.0,12923.0
South Cotabato,1994,2,Rainfed Palay,91738.8,104628.6,62458.1,71961.1,79063.6,93417.7,26.87,26.866666666666664,27.123333333333335,28.173333333333332,27.08666666666667,26.563333333333333,580.0,5250.0,420.0,8580.0,310.0,820.0,1150.0,1212.0
South Cotabato,1994,3,Rainfed Palay,87405.3,91738.8,104628.6,62458.1,71961.1,79063.6,27.906666666666666,26.87,26.866666666666664,27.123333333333335,28.173333333333332,27.08666666666667,6360.0,580.0,5250.0,420.0,8580.0,310.0,820.0,15582.0
South Cotabato,1994,4,Rainfed Palay,79050.2,87405.3,91738.8,104628.6,62458.1,71961.1,27.209999999999997,27.906666666666666,26.87,26.866666666666664,27.123333333333335,28.173333333333332,3110.0,6360.0,580.0,5250.0,420.0,8580.0,310.0,9424.0
South Cotabato,1995,1,Rainfed Palay,114037.0,79050.2,87405.3,91738.8,104628.6,62458.1,27.63,27.209999999999997,27.906666666666666,26.87,26.866666666666664,27.123333333333335,4140.0,3110.0,6360.0,580.0,5250.0,420.0,8580.0,7509.0
South Cotabato,1995,2,Rainfed Palay,97631.4,114037.0,79050.2,87405.3,91738.8,104628.6,27.406666666666666,27.63,27.209999999999997,27.906666666666666,26.87,26.866666666666664,1130.0,4140.0,3110.0,6360.0,580.0,5250.0,420.0,3014.0
South Cotabato,1995,3,Rainfed Palay,91833.8,97631.4,114037.0,79050.2,87405.3,91738.8,27.63,27.406666666666666,27.63,27.209999999999997,27.906666666666666,26.87,6300.0,1130.0,4140.0,3110.0,6360.0,580.0,5250.0,19882.0
South Cotabato,1995,4,Rainfed Palay,95039.6,91833.8,97631.4,114037.0,79050.2,87405.3,26.506666666666664,27.63,27.406666666666666,27.63,27.209999999999997,27.906666666666666,6660.0,6300.0,1130.0,4140.0,3110.0,6360.0,580.0,24463.0
South Cotabato,1996,1,Rainfed Palay,127416.9,95039.6,91833.8,97631.4,114037.0,79050.2,25.786666666666665,26.506666666666664,27.63,27.406666666666666,27.63,27.209999999999997,8750.0,6660.0,6300.0,1130.0,4140.0,3110.0,6360.0,23975.0
South Cotabato,1996,2,Rainfed Palay,111239.9,127416.9,95039.6,91833.8,97631.4,114037.0,26.093333333333334,25.786666666666665,26.506666666666664,27.63,27.406666666666666,27.63,3300.0,8750.0,6660.0,6300.0,1130.0,4140.0,3110.0,7394.0
South Cotabato,1996,3,Rainfed Palay,106899.1,111239.9,127416.9,95039.6,91833.8,97631.4,27.30666666666667,26.093333333333334,25.786666666666665,26.506666666666664,27.63,27.406666666666666,3000.0,3300.0,8750.0,6660.0,6300.0,1130.0,4140.0,7077.0
South Cotabato,1996,4,Rainfed Palay,103514.7,106899.1,111239.9,127416.9,95039.6,91833.8,26.643333333333334,27.30666666666667,26.093333333333334,25.786666666666665,26.506666666666664,27.63,1440.0,3000.0,3300.0,8750.0,6660.0,6300.0,1130.0,3678.0
South Cotabato,1997,1,Rainfed Palay,125319.5,103514.7,106899.1,111239.9,127416.9,95039.6,26.21666666666667,26.643333333333334,27.30666666666667,26.093333333333334,25.786666666666665,26.506666666666664,2020.0,1440.0,3000.0,3300.0,8750.0,6660.0,6300.0,5138.0
South Cotabato,1997,2,Rainfed Palay,113363.8,125319.5,103514.7,106899.1,111239.9,127416.9,26.39,26.21666666666667,26.643333333333334,27.30666666666667,26.093333333333334,25.786666666666665,2620.0,2020.0,1440.0,3000.0,3300.0,8750.0,6660.0,5135.0
South Cotabato,1997,3,Rainfed Palay,106215.2,113363.8,125319.5,103514.7,106899.1,111239.9,28.166666666666668,26.39,26.21666666666667,26.643333333333334,27.30666666666667,26.093333333333334,2413.0,2620.0,2020.0,1440.0,3000.0,3300.0,8750.0,5296.0
South Cotabato,1997,4,Rainfed Palay,99570.3,106215.2,113363.8,125319.5,103514.7,106899.1,28.583333333333332,28.166666666666668,26.39,26.21666666666667,26.643333333333334,27.30666666666667,3126.0,2413.0,2620.0,2020.0,1440.0,3000.0,3300.0,9378.0
South Cotabato,1998,1,Rainfed Palay,137046.0,99570.3,106215.2,113363.8,125319.5,103514.7,28.8,28.583333333333332,28.166666666666668,26.39,26.21666666666667,26.643333333333334,450.0,3126.0,2413.0,2620.0,2020.0,1440.0,3000.0,945.0
South Cotabato,2000,1,Rainfed Palay,148640.2,113313.6,117599.4,129091.1,131848.1,100814.7,25.25333333333333,25.893333333333334,26.796666666666667,25.650000000000002,25.28333333333333,25.86,2084.0,1928.0,1942.0,2166.0,3116.0,1146.0,2214.0,7432.0
South Cotabato,2000,2,Rainfed Palay,125530.2,148640.2,113313.6,117599.4,129091.1,131848.1,25.373333333333335,25.25333333333333,25.893333333333334,26.796666666666667,25.650000000000002,25.28333333333333,1702.0,2084.0,1928.0,1942.0,2166.0,3116.0,1146.0,5011.0
South Cotabato,2000,3,Rainfed Palay,124887.5,125530.2,148640.2,113313.6,117599.4,129091.1,26.94333333333333,25.373333333333335,25.25333333333333,25.893333333333334,26.796666666666667,25.650000000000002,1700.0,1702.0,2084.0,1928.0,1942.0,2166.0,3116.0,5814.0
South Cotabato,2000,4,Rainfed Palay,113497.5,124887.5,125530.2,148640.2,113313.6,117599.4,26.400000000000002,26.94333333333333,25.373333333333335,25.25333333333333,25.893333333333334,26.796666666666667,2550.0,1700.0,1702.0,2084.0,1928.0,1942.0,2166.0,8837.0
South Cotabato,2001,1,Rainfed Palay,151564.7,113497.5,124887.5,125530.2,148640.2,113313.6,25.856666666666666,26.400000000000002,26.94333333333333,25.373333333333335,25.25333333333333,25.893333333333334,1245.0,2550.0,1700.0,1702.0,2084.0,1928.0,1942.0,3673.0
South Cotabato,2001,2,Rainfed Palay,122880.6,151564.7,113497.5,124887.5,125530.2,148640.2,26.28333333333333,25.856666666666666,26.400000000000002,26.94333333333333,25.373333333333335,25.25333333333333,2027.0,1245.0,2550.0,1700.0,1702.0,2084.0,1928.0,5312.0
South Cotabato,2001,3,Rainfed Palay,125987.5,122880.6,151564.7,113497.5,124887.5,125530.2,27.403333333333336,26.28333333333333,25.856666666666666,26.400000000000002,26.94333333333333,25.373333333333335,1800.0,2027.0,1245.0,2550.0,1700.0,1702.0,2084.0,5204.0
South Cotabato,2001,4,Rainfed Palay,121929.4,125987.5,122880.6,151564.7,113497.5,124887.5,26.86,27.403333333333336,26.28333333333333,25.856666666666666,26.400000000000002,26.94333333333333,1762.0,1800.0,2027.0,1245.0,2550.0,1700.0,1702.0,5815.0
South Cotabato,2002,1,Rainfed Palay,164560.6,121929.4,125987.5,122880.6,151564.7,113497.5,26.326666666666668,26.86,27.403333333333336,26.28333333333333,25.856666666666666,26.400000000000002,2443.0,1762.0,1800.0,2027.0,1245.0,2550.0,1700.0,7045.0
South Cotabato,2002,2,Rainfed Palay,139121.7,164560.6,121929.4,125987.5,122880.6,151564.7,26.763333333333335,26.326666666666668,26.86,27.403333333333336,26.28333333333333,25.856666666666666,1837.0,2443.0,1762.0,1800.0,2027.0,1245.0,2550.0,5060.0
South Cotabato,2002,3,Rainfed Palay,133602.0,139121.7,164560.6,121929.4,125987.5,122880.6,28.073333333333334,26.763333333333335,26.326666666666668,26.86,27.403333333333336,26.28333333333333,1614.0,1837.0,2443.0,1762.0,1800.0,2027.0,1245.0,5455.0
South Cotabato,2002,4,Rainfed Palay,131605.2,133602.0,139121.7,164560.6,121929.4,125987.5,27.683333333333334,28.073333333333334,26.763333333333335,26.326666666666668,26.86,27.403333333333336,1431.0,1614.0,1837.0,2443.0,1762.0,1800.0,2027.0,4622.0
South Cotabato,2003,1,Rainfed Palay,180752.5,131605.2,133602.0,139121.7,164560.6,121929.4,27.92,27.683333333333334,28.073333333333334,26.763333333333335,26.326666666666668,26.86,3003.0,1431.0,1614.0,1837.0,2443.0,1762.0,1800.0,8198.0
South Cotabato,2003,2,Rainfed Palay,148870.5,180752.5,131605.2,133602.0,139121.7,164560.6,27.52333333333333,27.92,27.683333333333334,28.073333333333334,26.763333333333335,26.326666666666668,997.0,3003.0,1431.0,1614.0,1837.0,2443.0,1762.0,2143.0
South Cotabato,2003,3,Rainfed Palay,140507.6,148870.5,180752.5,131605.2,133602.0,139121.7,27.44,27.52333333333333,27.92,27.683333333333334,28.073333333333334,26.763333333333335,2100.0,997.0,3003.0,1431.0,1614.0,1837.0,2443.0,6383.0
South Cotabato,2003,4,Rainfed Palay,139398.9,140507.6,148870.5,180752.5,131605.2,133602.0,27.073333333333334,27.44,27.52333333333333,27.92,27.683333333333334,28.073333333333334,1649.0,2100.0,997.0,3003.0,1431.0,1614.0,1837.0,4617.0
South Cotabato,2004,1,Rainfed Palay,191659.6,139398.9,140507.6,148870.5,180752.5,131605.2,27.066666666666666,27.073333333333334,27.44,27.52333333333333,27.92,27.683333333333334,2734.0,1649.0,2100.0,997.0,3003.0,1431.0,1614.0,6972.0
South Cotabato,2004,2,Rainfed Palay,175281.0,191659.6,139398.9,140507.6,148870.5,180752.5,26.91,27.066666666666666,27.073333333333334,27.44,27.52333333333333,27.92,750.0,2734.0,1649.0,2100.0,997.0,3003.0,1431.0,1770.0
South Cotabato,2004,3,Rainfed Palay,171867.2,175281.0,191659.6,139398.9,140507.6,148870.5,27.80333333333333,26.91,27.066666666666666,27.073333333333334,27.44,27.52333333333333,1293.0,750.0,2734.0,1649.0,2100.0,997.0,3003.0,3698.0
South Cotabato,2004,4,Rainfed Palay,175144.1,171867.2,175281.0,191659.6,139398.9,140507.6,27.566666666666666,27.80333333333333,26.91,27.066666666666666,27.073333333333334,27.44,4050.0,1293.0,750.0,2734.0,1649.0,2100.0,997.0,12150.0
South Cotabato,2005,1,Rainfed Palay,222223.9,175144.1,171867.2,175281.0,191659.6,139398.9,27.366666666666664,27.566666666666666,27.80333333333333,26.91,27.066666666666666,27.073333333333334,2318.0,4050.0,1293.0,750.0,2734.0,1649.0,2100.0,6583.0
South Cotabato,2007,1,Rainfed Palay,258094.3,203640.3,202886.6,210596.4,244281.1,186337.0,27.61,27.266666666666666,27.709999999999997,26.09,26.276666666666667,26.99,2612.0,3485.0,3338.0,1643.0,2885.0,2426.0,3687.0,6791.0
South Cotabato,2007,2,Rainfed Palay,225815.3,258094.3,203640.3,202886.6,210596.4,244281.1,27.103333333333335,27.61,27.266666666666666,27.709999999999997,26.09,26.276666666666667,670.0,2612.0,3485.0,3338.0,1643.0,2885.0,2426.0,1501.0
South Cotabato,2007,3,Rainfed Palay,225863.8,225815.3,258094.3,203640.3,202886.6,210596.4,27.573333333333334,27.103333333333335,27.61,27.266666666666666,27.709999999999997,26.09,3393.0,670.0,2612.0,3485.0,3338.0,1643.0,2885.0,10993.0
South Cotabato,2007,4,Rainfed Palay,225946.3,225863.8,225815.3,258094.3,203640.3,202886.6,26.37,27.573333333333334,27.103333333333335,27.61,27.266666666666666,27.709999999999997,4978.0,3393.0,670.0,2612.0,3485.0,3338.0,1643.0,16278.0
South Cotabato,2008,1,Rainfed Palay,301804.3,225946.3,225863.8,225815.3,258094.3,203640.3,25.48333333333333,26.37,27.573333333333334,27.103333333333335,27.61,27.266666666666666,4331.0,4978.0,3393.0,670.0,2612.0,3485.0,3338.0,11261.0
South Cotabato,2008,2,Rainfed Palay,267036.3,301804.3,225946.3,225863.8,225815.3,258094.3,25.506666666666664,25.48333333333333,26.37,27.573333333333334,27.103333333333335,27.61,684.0,4331.0,4978.0,3393.0,670.0,2612.0,3485.0,2161.0
South Cotabato,2008,3,Rainfed Palay,293394.2,267036.3,301804.3,225946.3,225863.8,225815.3,27.070000000000004,25.506666666666664,25.48333333333333,26.37,27.573333333333334,27.103333333333335,3473.0,684.0,4331.0,4978.0,3393.0,670.0,2612.0,10489.0
South Cotabato,2008,4,Rainfed Palay,274774.3,293394.2,267036.3,301804.3,225946.3,225863.8,26.793333333333333,27.070000000000004,25.506666666666664,25.48333333333333,26.37,27.573333333333334,3917.0,3473.0,684.0,4331.0,4978.0,3393.0,670.0,11790.0
South Cotabato,2009,1,Rainfed Palay,333368.4,274774.3,293394.2,267036.3,301804.3,225946.3,26.290000000000003,26.793333333333333,27.070000000000004,25.506666666666664,25.48333333333333,26.37,4962.0,3917.0,3473.0,684.0,4331.0,4978.0,3393.0,14584.0
South Cotabato,2009,2,Rainfed Palay,296534.9,333368.4,274774.3,293394.2,267036.3,301804.3,26.166666666666668,26.290000000000003,26.793333333333333,27.070000000000004,25.506666666666664,25.48333333333333,2160.0,4962.0,3917.0,3473.0,684.0,4331.0,4978.0,6199.0
South Cotabato,2009,3,Rainfed Palay,287441.7,296534.9,333368.4,274774.3,293394.2,267036.3,27.94666666666667,26.166666666666668,26.290000000000003,26.793333333333333,27.070000000000004,25.506666666666664,2279.0,2160.0,4962.0,3917.0,3473.0,684.0,4331.0,7452.0
