Province,Year,Quarter,Crop,AFF GDP Q_n-1,AFF GDP Q_n-2,AFF GDP Q_n-3,AFF GDP Q_n-4,NINO3.4 SST Q_n-1,NINO3.4 SST Q_n-2,NINO3.4 SST Q_n-3,NINO3.4 SST Q_n-4,Area Harvested Q_n,Area Harvested Q_n-1,Area Harvested Q_n-2,Area Harvested Q_n-3,Area Harvested Q_n-4,PALAY YIELD Q_n
Basilan,2005,4,Irrigated Palay,186337.0,180793.2,188460.1,222223.9,26.99,27.98,27.21666666666667,27.366666666666664,150.0,150.0,150.0,150.0,150.0,465.0
Lanao del Sur,2005,4,Irrigated Palay,186337.0,180793.2,188460.1,222223.9,26.99,27.98,27.21666666666667,27.366666666666664,7600.0,1820.0,5200.0,3200.0,6800.0,26752.0
Maguindanao,2005,1,Irrigated Palay,222223.9,175144.1,171867.2,175281.0,27.366666666666664,27.566666666666666,27.80333333333333,26.91,2812.0,11200.0,8250.0,10511.0,11000.0,10151.0
Maguindanao,2005,2,Irrigated Palay,188460.1,222223.9,175144.1,171867.2,27.21666666666667,27.366666666666664,27.566666666666666,27.80333333333333,19500.0,2812.0,11200.0,8250.0,10511.0,72150.0
Maguindanao,2005,3,Irrigated Palay,180793.2,188460.1,222223.9,175144.1,27.98,27.21666666666667,27.366666666666664,27.566666666666666,8363.0,19500.0,2812.0,11200.0,8250.0,35961.0
Maguindanao,2005,4,Irrigated Palay,186337.0,180793.2,188460.1,222223.9,26.99,27.98,27.21666666666667,27.366666666666664,16474.0,8363.0,19500.0,2812.0,11200.0,78252.0
Apayao,2005,1,Rainfed Palay,222223.9,175144.1,171867.2,175281.0,27.366666666666664,27.566666666666666,27.80333333333333,26.91,200.0,3400.0,250.0,853.0,150.0,596.0
Apayao,2005,2,Rainfed Palay,188460.1,222223.9,175144.1,171867.2,27.21666666666667,27.366666666666664,27.566666666666666,27.80333333333333,950.0,200.0,3400.0,250.0,853.0,2926.0
Apayao,2005,3,Rainfed Palay,180793.2,188460.1,222223.9,175144.1,27.98,27.21666666666667,27.366666666666664,27.566666666666666,300.0,950.0,200.0,3400.0,250.0,1026.0
Apayao,2005,4,Rainfed Palay,186337.0,180793.2,188460.1,222223.9,26.99,27.98,27.21666666666667,27.366666666666664,3400.0,300.0,950.0,200.0,3400.0,10710.0
Cagayan,2005,1,Rainfed Palay,222223.9,175144.1,171867.2,175281.0,27.366666666666664,27.566666666666666,27.80333333333333,26.91,15479.0,16120.0,208.0,18156.0,18095.0,27862.0
Cagayan,2005,2,Rainfed Palay,188460.1,222223.9,175144.1,171867.2,27.21666666666667,27.366666666666664,27.566666666666666,27.80333333333333,13922.0,15479.0,16120.0,208.0,18156.0,29189.0
Cagayan,2005,3,Rainfed Palay,180793.2,188460.1,222223.9,175144.1,27.98,27.21666666666667,27.366666666666664,27.566666666666666,1041.0,13922.0,15479.0,16120.0,208.0,2082.0
Cagayan,2005,4,Rainfed Palay,186337.0,180793.2,188460.1,222223.9,26.99,27.98,27.21666666666667,27.366666666666664,4920.0,1041.0,13922.0,15479.0,16120.0,12054.0
Isabela,2005,1,Rainfed Palay,222223.9,175144.1,171867.2,175281.0,27.366666666666664,27.566666666666666,27.80333333333333,26.91,5609.0,1293.0,1102.0,659.0,8340.0,8526.0
Isabela,2005,2,Rainfed Palay,188460.1,222223.9,175144.1,171867.2,27.21666666666667,27.366666666666664,27.566666666666666,27.80333333333333,903.0,5609.0,1293.0,1102.0,659.0,1147.0
Isabela,2005,3,Rainfed Palay,180793.2,188460.1,222223.9,175144.1,27.98,27.21666666666667,27.366666666666664,27.566666666666666,140.0,903.0,5609.0,1293.0,1102.0,406.0
Isabela,2005,4,Rainfed Palay,186337.0,180793.2,188460.1,222223.9,26.99,27.98,27.21666666666667,27.366666666666664,1503.0,140.0,903.0,5609.0,1293.0,3547.0
Aurora,2005,1,Rainfed Palay,222223.9,175144.1,171867.2,175281.0,27.366666666666664,27.566666666666666,27.80333333333333,26.91,500.0,1040.0,370.0,262.0,500.0,1734.0
Aurora,2005,2,Rainfed Palay,188460.1,222223.9,175144.1,171867.2,27.21666666666667,27.366666666666664,27.566666666666666,27.80333333333333,350.0,500.0,1040.0,370.0,262.0,1245.0
Aurora,2005,3,Rainfed Palay,180793.2,188460.1,222223.9,175144.1,27.98,27.21666666666667,27.366666666666664,27.566666666666666,400.0,350.0,500.0,1040.0,370.0,1430.0
Aurora,2005,4,Rainfed Palay,186337.0,180793.2,188460.1,222223.9,26.99,27.98,27.21666666666667,27.366666666666664,1050.0,400.0,350.0,500.0,1040.0,3808.0
Quezon,2005,1,Rainfed Palay,222223.9,175144.1,171867.2,175281.0,27.366666666666664,27.566666666666666,27.80333333333333,26.91,8196.0,10985.0,1160.0,4454.0,8325.0,17048.0
Quezon,2005,2,Rainfed Palay,188460.1,222223.9,175144.1,171867.2,27.21666666666667,27.366666666666664,27.566666666666666,27.80333333333333,4096.0,8196.0,10985.0,1160.0,4454.0,7537.0
Quezon,2005,3,Rainfed Palay,180793.2,188460.1,222223.9,175144.1,27.98,27.21666666666667,27.366666666666664,27.566666666666666,924.0,4096.0,8196.0,10985.0,1160.0,1811.0
Quezon,2005,4,Rainfed Palay,186337.0,180793.2,188460.1,222223.9,26.99,27.98,27.21666666666667,27.366666666666664,10828.0,924.0,4096.0,8196.0,10985.0,23930.0
Marinduque,2005,1,Rainfed Palay,222223.9,175144.1,171867.2,175281.0,27.366666666666664,27.566666666666666,27.80333333333333,26.91,4747.0,2998.0,980.0,908.0,5005.0,11108.0
Marinduque,2005,2,Rainfed Palay,188460.1,222223.9,175144.1,171867.2,27.21666666666667,27.366666666666664,27.566666666666666,27.80333333333333,825.0,4747.0,2998.0,980.0,908.0,1848.0
Marinduque,2005,3,Rainfed Palay,180793.2,188460.1,222223.9,175144.1,27.98,27.21666666666667,27.366666666666664,27.566666666666666,10.0,825.0,4747.0,2998.0,980.0,24.0
Marinduque,2005,4,Rainfed Palay,186337.0,180793.2,188460.1,222223.9,26.99,27.98,27.21666666666667,27.366666666666664,2894.0,10.0,825.0,4747.0,2998.0,6772.0
Oriental Mindoro,2005,1,Rainfed Palay,222223.9,175144.1,171867.2,175281.0,27.366666666666664,27.566666666666666,27.80333333333333,26.91,5617.0,7889.0,510.0,6830.0,5120.0,18199.0
Oriental Mindoro,2005,2,Rainfed Palay,188460.1,222223.9,175144.1,171867.2,27.21666666666667,27.366666666666664,27.566666666666666,27.80333333333333,6675.0,5617.0,7889.0,510.0,6830.0,21694.0
Palawan,2005,1,Rainfed Palay,222223.9,175144.1,171867.2,175281.0,27.366666666666664,27.566666666666666,27.80333333333333,26.91,11788.0,16140.0,16358.0,4500.0,11820.0,28881.0
Palawan,2005,2,Rainfed Palay,188460.1,222223.9,175144.1,171867.2,27.21666666666667,27.366666666666664,27.566666666666666,27.80333333333333,2245.0,11788.0,16140.0,16358.0,4500.0,4714.0
Palawan,2005,3,Rainfed Palay,180793.2,188460.1,222223.9,175144.1,27.98,27.21666666666667,27.366666666666664,27.566666666666666,13088.0,2245.0,11788.0,16140.0,16358.0,34029.0
Palawan,2005,4,Rainfed Palay,186337.0,180793.2,188460.1,222223.9,26.99,27.98,27.21666666666667,27.366666666666664,15251.0,13088.0,2245.0,11788.0,16140.0,41178.0
Albay,2005,1,Rainfed Palay,222223.9,175144.1,171867.2,175281.0,27.366666666666664,27.566666666666666,27.80333333333333,26.91,2874.0,5395.0,1200.0,1938.0,3315.0,7218.0
Albay,2005,2,Rainfed Palay,188460.1,222223.9,175144.1,171867.2,27.21666666666667,27.366666666666664,27.566666666666666,27.80333333333333,1860.0,2874.0,5395.0,1200.0,1938.0,4830.0
Albay,2005,3,Rainfed Palay,180793.2,188460.1,222223.9,175144.1,27.98,27.21666666666667,27.366666666666664,27.566666666666666,1248.0,1860.0,2874.0,5395.0,1200.0,3396.0
Albay,2005,4,Rainfed Palay,186337.0,180793.2,188460.1,222223.9,26.99,27.98,27.21666666666667,27.366666666666664,5166.0,1248.0,1860.0,2874.0,5395.0,14391.0
Camarines Norte,2005,1,Rainfed Palay,222223.9,175144.1,171867.2,175281.0,27.366666666666664,27.566666666666666,27.80333333333333,26.91,3066.0,1269.0,725.0,2112.0,1998.0,8598.0
Camarines Norte,2005,2,Rainfed Palay,188460.1,222223.9,175144.1,171867.2,27.21666666666667,27.366666666666664,27.566666666666666,27.80333333333333,1030.0,3066.0,1269.0,725.0,2112.0,2142.0
Camarines Norte,2005,3,Rainfed Palay,180793.2,188460.1,222223.9,175144.1,27.98,27.21666666666667,27.366666666666664,27.566666666666666,600.0,1030.0,3066.0,1269.0,725.0,1244.0
Camarines Norte,2005,4,Rainfed Palay,186337.0,180793.2,188460.1,222223.9,26.99,27.98,27.21666666666667,27.366666666666664,2955.0,600.0,1030.0,3066.0,1269.0,6201.0
Camarines Sur,2005,1,Rainfed Palay,222223.9,175144.1,171867.2,175281.0,27.366666666666664,27.566666666666666,27.80333333333333,26.91,12710.0,10481.0,9520.0,2240.0,12699.0,35588.0
Camarines Sur,2005,2,Rainfed Palay,188460.1,222223.9,175144.1,171867.2,27.21666666666667,27.366666666666664,27.566666666666666,27.80333333333333,2245.0,12710.0,10481.0,9520.0,2240.0,7094.0
Camarines Sur,2005,3,Rainfed Palay,180793.2,188460.1,222223.9,175144.1,27.98,27.21666666666667,27.366666666666664,27.566666666666666,9040.0,2245.0,12710.0,10481.0,9520.0,26668.0
Camarines Sur,2005,4,Rainfed Palay,186337.0,180793.2,188460.1,222223.9,26.99,27.98,27.21666666666667,27.366666666666664,13720.0,9040.0,2245.0,12710.0,10481.0,37318.0
Catanduanes,2005,1,Rainfed Palay,222223.9,175144.1,171867.2,175281.0,27.366666666666664,27.566666666666666,27.80333333333333,26.91,2732.0,2080.0,803.0,2150.0,2440.0,7431.0
Catanduanes,2005,2,Rainfed Palay,188460.1,222223.9,175144.1,171867.2,27.21666666666667,27.366666666666664,27.566666666666666,27.80333333333333,1320.0,2732.0,2080.0,803.0,2150.0,3564.0
Catanduanes,2005,3,Rainfed Palay,180793.2,188460.1,222223.9,175144.1,27.98,27.21666666666667,27.366666666666664,27.566666666666666,722.0,1320.0,2732.0,2080.0,803.0,2072.0
Catanduanes,2005,4,Rainfed Palay,186337.0,180793.2,188460.1,222223.9,26.99,27.98,27.21666666666667,27.366666666666664,2200.0,722.0,1320.0,2732.0,2080.0,5654.0
Masbate,2005,1,Rainfed Palay,222223.9,175144.1,171867.2,175281.0,27.366666666666664,27.566666666666666,27.80333333333333,26.91,6900.0,35400.0,1647.0,935.0,4520.0,13455.0
Masbate,2005,2,Rainfed Palay,188460.1,222223.9,175144.1,171867.2,27.21666666666667,27.366666666666664,27.566666666666666,27.80333333333333,935.0,6900.0,35400.0,1647.0,935.0,1683.0
Masbate,2005,3,Rainfed Palay,180793.2,188460.1,222223.9,175144.1,27.98,27.21666666666667,27.366666666666664,27.566666666666666,1947.0,935.0,6900.0,35400.0,1647.0,2635.0
Masbate,2005,4,Rainfed Palay,186337.0,180793.2,188460.1,222223.9,26.99,27.98,27.21666666666667,27.366666666666664,32700.0,1947.0,935.0,6900.0,35400.0,53535.0
Sorsogon,2005,1,Rainfed Palay,222223.9,175144.1,171867.2,175281.0,27.366666666666664,27.566666666666666,27.80333333333333,26.91,1360.0,3680.0,790.0,2395.0,2609.0,3086.0
Sorsogon,2005,2,Rainfed Palay,188460.1,222223.9,175144.1,171867.2,27.21666666666667,27.366666666666664,27.566666666666666,27.80333333333333,3868.0,1360.0,3680.0,790.0,2395.0,9244.0
Sorsogon,2005,3,Rainfed Palay,180793.2,188460.1,222223.9,175144.1,27.98,27.21666666666667,27.366666666666664,27.566666666666666,35.0,3868.0,1360.0,3680.0,790.0,80.0
Sorsogon,2005,4,Rainfed Palay,186337.0,180793.2,188460.1,222223.9,26.99,27.98,27.21666666666667,27.366666666666664,1279.0,35.0,3868.0,1360.0,3680.0,2494.0
Aklan,2005,1,Rainfed Palay,222223.9,175144.1,171867.2,175281.0,27.366666666666664,27.566666666666666,27.80333333333333,26.91,12948.0,1419.0,10128.0,1750.0,11907.0,32241.0
Aklan,2005,2,Rainfed Palay,188460.1,222223.9,175144.1,171867.2,27.21666666666667,27.366666666666664,27.566666666666666,27.80333333333333,554.0,12948.0,1419.0,10128.0,1750.0,1274.0
Aklan,2005,3,Rainfed Palay,180793.2,188460.1,222223.9,175144.1,27.98,27.21666666666667,27.366666666666664,27.566666666666666,6892.0,554.0,12948.0,1419.0,10128.0,15791.0
Aklan,2005,4,Rainfed Palay,186337.0,180793.2,188460.1,222223.9,26.99,27.98,27.21666666666667,27.366666666666664,6724.0,6892.0,554.0,12948.0,1419.0,15894.0
Capiz,2005,1,Rainfed Palay,222223.9,175144.1,171867.2,175281.0,27.366666666666664,27.566666666666666,27.80333333333333,26.91,29462.0,15829.0,25039.0,8534.0,26849.0,72182.0
Capiz,2005,2,Rainfed Palay,188460.1,222223.9,175144.1,171867.2,27.21666666666667,27.366666666666664,27.566666666666666,27.80333333333333,8639.0,29462.0,15829.0,25039.0,8534.0,19006.0
Capiz,2005,3,Rainfed Palay,180793.2,188460.1,222223.9,175144.1,27.98,27.21666666666667,27.366666666666664,27.566666666666666,25509.0,8639.0,29462.0,15829.0,25039.0,74741.0
Capiz,2005,4,Rainfed Palay,186337.0,180793.2,188460.1,222223.9,26.99,27.98,27.21666666666667,27.366666666666664,16698.0,25509.0,8639.0,29462.0,15829.0,44250.0
Iloilo,2005,1,Rainfed Palay,222223.9,175144.1,171867.2,175281.0,27.366666666666664,27.566666666666666,27.80333333333333,26.91,30576.0,43766.0,39614.0,32.0,38500.0,66044.0
Iloilo,2005,2,Rainfed Palay,188460.1,222223.9,175144.1,171867.2,27.21666666666667,27.366666666666664,27.566666666666666,27.80333333333333,35.0,30576.0,43766.0,39614.0,32.0,43.0
Iloilo,2005,3,Rainfed Palay,180793.2,188460.1,222223.9,175144.1,27.98,27.21666666666667,27.366666666666664,27.566666666666666,31440.0,35.0,30576.0,43766.0,39614.0,75456.0
Iloilo,2005,4,Rainfed Palay,186337.0,180793.2,188460.1,222223.9,26.99,27.98,27.21666666666667,27.366666666666664,43959.0,31440.0,35.0,30576.0,43766.0,117810.0
Negros Occidental,2005,1,Rainfed Palay,222223.9,175144.1,171867.2,175281.0,27.366666666666664,27.566666666666666,27.80333333333333,26.91,6782.0,6950.0,14965.0,125.0,5975.0,19329.0
Negros Occidental,2005,2,Rainfed Palay,188460.1,222223.9,175144.1,171867.2,27.21666666666667,27.366666666666664,27.566666666666666,27.80333333333333,150.0,6782.0,6950.0,14965.0,125.0,360.0
Negros Occidental,2005,3,Rainfed Palay,180793.2,188460.1,222223.9,175144.1,27.98,27.21666666666667,27.366666666666664,27.566666666666666,15518.0,150.0,6782.0,6950.0,14965.0,56486.0
Negros Occidental,2005,4,Rainfed Palay,186337.0,180793.2,188460.1,222223.9,26.99,27.98,27.21666666666667,27.366666666666664,6600.0,15518.0,150.0,6782.0,6950.0,21780.0
Bohol,2005,1,Rainfed Palay,222223.9,175144.1,171867.2,175281.0,27.366666666666664,27.566666666666666,27.80333333333333,26.91,11383.0,20483.0,1523.0,6111.0,8404.0,19123.0
Bohol,2005,2,Rainfed Palay,188460.1,222223.9,175144.1,171867.2,27.21666666666667,27.366666666666664,27.566666666666666,27.80333333333333,813.0,11383.0,20483.0,1523.0,6111.0,1098.0
Bohol,2005,3,Rainfed Palay,180793.2,188460.1,222223.9,175144.1,27.98,27.21666666666667,27.366666666666664,27.566666666666666,760.0,813.0,11383.0,20483.0,1523.0,1018.0
Bohol,2005,4,Rainfed Palay,186337.0,180793.2,188460.1,222223.9,26.99,27.98,27.21666666666667,27.366666666666664,18373.0,760.0,813.0,11383.0,20483.0,34910.0
Cebu,2005,1,Rainfed Palay,222223.9,175144.1,171867.2,175281.0,27.366666666666664,27.566666666666666,27.80333333333333,26.91,30.0,215.0,10.0,10.0,150.0,38.0
Cebu,2005,2,Rainfed Palay,188460.1,222223.9,175144.1,171867.2,27.21666666666667,27.366666666666664,27.566666666666666,27.80333333333333,37.0,30.0,215.0,10.0,10.0,35.0
Biliran,2005,1,Rainfed Palay,222223.9,175144.1,171867.2,175281.0,27.366666666666664,27.566666666666666,27.80333333333333,26.91,210.0,255.0,195.0,205.0,220.0,588.0
Biliran,2005,2,Rainfed Palay,188460.1,222223.9,175144.1,171867.2,27.21666666666667,27.366666666666664,27.566666666666666,27.80333333333333,190.0,210.0,255.0,195.0,205.0,513.0
Biliran,2005,3,Rainfed Palay,180793.2,188460.1,222223.9,175144.1,27.98,27.21666666666667,27.366666666666664,27.566666666666666,180.0,190.0,210.0,255.0,195.0,495.0
Biliran,2005,4,Rainfed Palay,186337.0,180793.2,188460.1,222223.9,26.99,27.98,27.21666666666667,27.366666666666664,180.0,180.0,190.0,210.0,255.0,522.0
Eastern Samar,2005,1,Rainfed Palay,222223.9,175144.1,171867.2,175281.0,27.366666666666664,27.566666666666666,27.80333333333333,26.91,7156.0,3482.0,1555.0,605.0,7149.0,15800.0
Eastern Samar,2005,2,Rainfed Palay,188460.1,222223.9,175144.1,171867.2,27.21666666666667,27.366666666666664,27.566666666666666,27.80333333333333,610.0,7156.0,3482.0,1555.0,605.0,1550.0
Eastern Samar,2005,3,Rainfed Palay,180793.2,188460.1,222223.9,175144.1,27.98,27.21666666666667,27.366666666666664,27.566666666666666,1558.0,610.0,7156.0,3482.0,1555.0,3600.0
Eastern Samar,2005,4,Rainfed Palay,186337.0,180793.2,188460.1,222223.9,26.99,27.98,27.21666666666667,27.366666666666664,3483.0,1558.0,610.0,7156.0,3482.0,7976.0
Leyte,2005,1,Rainfed Palay,222223.9,175144.1,171867.2,175281.0,27.366666666666664,27.566666666666666,27.80333333333333,26.91,9015.0,11140.0,7050.0,9920.0,9001.0,29299.0
Leyte,2005,2,Rainfed Palay,188460.1,222223.9,175144.1,171867.2,27.21666666666667,27.366666666666664,27.566666666666666,27.80333333333333,9889.0,9015.0,11140.0,7050.0,9920.0,33919.0
Leyte,2005,3,Rainfed Palay,180793.2,188460.1,222223.9,175144.1,27.98,27.21666666666667,27.366666666666664,27.566666666666666,7015.0,9889.0,9015.0,11140.0,7050.0,23500.0
Leyte,2005,4,Rainfed Palay,186337.0,180793.2,188460.1,222223.9,26.99,27.98,27.21666666666667,27.366666666666664,11215.0,7015.0,9889.0,9015.0,11140.0,44299.0
Northern Samar,2005,1,Rainfed Palay,222223.9,175144.1,171867.2,175281.0,27.366666666666664,27.566666666666666,27.80333333333333,26.91,25860.0,4185.0,2015.0,2773.0,25860.0,51203.0
Northern Samar,2005,2,Rainfed Palay,188460.1,222223.9,175144.1,171867.2,27.21666666666667,27.366666666666664,27.566666666666666,27.80333333333333,2860.0,25860.0,4185.0,2015.0,2773.0,5326.0
Northern Samar,2005,3,Rainfed Palay,180793.2,188460.1,222223.9,175144.1,27.98,27.21666666666667,27.366666666666664,27.566666666666666,2100.0,2860.0,25860.0,4185.0,2015.0,4158.0
Northern Samar,2005,4,Rainfed Palay,186337.0,180793.2,188460.1,222223.9,26.99,27.98,27.21666666666667,27.366666666666664,4210.0,2100.0,2860.0,25860.0,4185.0,8200.0
Samar,2005,1,Rainfed Palay,222223.9,175144.1,171867.2,175281.0,27.366666666666664,27.566666666666666,27.80333333333333,26.91,12136.0,10288.0,9650.0,3853.0,12128.0,17840.0
Samar,2005,2,Rainfed Palay,188460.1,222223.9,175144.1,171867.2,27.21666666666667,27.366666666666664,27.566666666666666,27.80333333333333,3854.0,12136.0,10288.0,9650.0,3853.0,4818.0
Samar,2005,3,Rainfed Palay,180793.2,188460.1,222223.9,175144.1,27.98,27.21666666666667,27.366666666666664,27.566666666666666,9645.0,3854.0,12136.0,10288.0,9650.0,15135.0
Samar,2005,4,Rainfed Palay,186337.0,180793.2,188460.1,222223.9,26.99,27.98,27.21666666666667,27.366666666666664,10302.0,9645.0,3854.0,12136.0,10288.0,20310.0
Southern Leyte,2005,1,Rainfed Palay,222223.9,175144.1,171867.2,175281.0,27.366666666666664,27.566666666666666,27.80333333333333,26.91,1188.0,1482.0,125.0,746.0,1182.0,4039.0
Southern Leyte,2005,2,Rainfed Palay,188460.1,222223.9,175144.1,171867.2,27.21666666666667,27.366666666666664,27.566666666666666,27.80333333333333,680.0,1188.0,1482.0,125.0,746.0,2040.0
Southern Leyte,2005,3,Rainfed Palay,180793.2,188460.1,222223.9,175144.1,27.98,27.21666666666667,27.366666666666664,27.566666666666666,130.0,680.0,1188.0,1482.0,125.0,367.0
Southern Leyte,2005,4,Rainfed Palay,186337.0,180793.2,188460.1,222223.9,26.99,27.98,27.21666666666667,27.366666666666664,1548.0,130.0,680.0,1188.0,1482.0,4814.0
Zamboanga del Norte,2005,1,Rainfed Palay,222223.9,175144.1,171867.2,175281.0,27.366666666666664,27.566666666666666,27.80333333333333,26.91,4870.0,6520.0,9670.0,1601.0,3940.0,8133.0
Zamboanga del Norte,2005,2,Rainfed Palay,188460.1,222223.9,175144.1,171867.2,27.21666666666667,27.366666666666664,27.566666666666666,27.80333333333333,248.0,4870.0,6520.0,9670.0,1601.0,352.0
Zamboanga del Norte,2005,3,Rainfed Palay,180793.2,188460.1,222223.9,175144.1,27.98,27.21666666666667,27.366666666666664,27.566666666666666,4976.0,248.0,4870.0,6520.0,9670.0,11096.0
Zamboanga del Norte,2005,4,Rainfed Palay,186337.0,180793.2,188460.1,222223.9,26.99,27.98,27.21666666666667,27.366666666666664,7760.0,4976.0,248.0,4870.0,6520.0,21185.0
Zamboanga del Sur,2005,1,Rainfed Palay,222223.9,175144.1,171867.2,175281.0,27.366666666666664,27.566666666666666,27.80333333333333,26.91,3108.0,6065.0,12942.0,1315.0,2896.0,12432.0
Zamboanga del Sur,2005,2,Rainfed Palay,188460.1,222223.9,175144.1,171867.2,27.21666666666667,27.366666666666664,27.566666666666666,27.80333333333333,1072.0,3108.0,6065.0,12942.0,1315.0,4245.0
Zamboanga del Sur,2005,3,Rainfed Palay,180793.2,188460.1,222223.9,175144.1,27.98,27.21666666666667,27.366666666666664,27.566666666666666,13114.0,1072.0,3108.0,6065.0,12942.0,52456.0
Zamboanga del Sur,2005,4,Rainfed Palay,186337.0,180793.2,188460.1,222223.9,26.99,27.98,27.21666666666667,27.366666666666664,5933.0,13114.0,1072.0,3108.0,6065.0,24325.0
Zamboanga Sibugay,2005,1,Rainfed Palay,222223.9,175144.1,171867.2,175281.0,27.366666666666664,27.566666666666666,27.80333333333333,26.91,1990.0,5760.0,11690.0,220.0,2783.0,5799.0
Zamboanga Sibugay,2005,2,Rainfed Palay,188460.1,222223.9,175144.1,171867.2,27.21666666666667,27.366666666666664,27.566666666666666,27.80333333333333,196.0,1990.0,5760.0,11690.0,220.0,474.0
Zamboanga Sibugay,2005,3,Rainfed Palay,180793.2,188460.1,222223.9,175144.1,27.98,27.21666666666667,27.366666666666664,27.566666666666666,16652.0,196.0,1990.0,5760.0,11690.0,34112.0
Zamboanga Sibugay,2005,4,Rainfed Palay,186337.0,180793.2,188460.1,222223.9,26.99,27.98,27.21666666666667,27.366666666666664,5610.0,16652.0,196.0,1990.0,5760.0,13007.0
Zamboanga City,2005,1,Rainfed Palay,222223.9,175144.1,171867.2,175281.0,27.366666666666664,27.566666666666666,27.80333333333333,26.91,297.0,600.0,570.0,50.0,166.0,867.0
Zamboanga City,2005,2,Rainfed Palay,188460.1,222223.9,175144.1,171867.2,27.21666666666667,27.366666666666664,27.566666666666666,27.80333333333333,40.0,297.0,600.0,570.0,50.0,118.0
Zamboanga City,2005,3,Rainfed Palay,180793.2,188460.1,222223.9,175144.1,27.98,27.21666666666667,27.366666666666664,27.566666666666666,558.0,40.0,297.0,600.0,570.0,1674.0
Zamboanga City,2005,4,Rainfed Palay,186337.0,180793.2,188460.1,222223.9,26.99,27.98,27.21666666666667,27.366666666666664,454.0,558.0,40.0,297.0,600.0,1566.0
Bukidnon,2005,1,Rainfed Palay,222223.9,175144.1,171867.2,175281.0,27.366666666666664,27.566666666666666,27.80333333333333,26.91,158.0,1126.0,837.0,110.0,250.0,313.0
Lanao del Norte,2005,1,Rainfed Palay,222223.9,175144.1,171867.2,175281.0,27.366666666666664,27.566666666666666,27.80333333333333,26.91,250.0,5000.0,4500.0,960.0,525.0,812.0
Misamis Oriental,2005,1,Rainfed Palay,222223.9,175144.1,171867.2,175281.0,27.366666666666664,27.566666666666666,27.80333333333333,26.91,50.0,160.0,120.0,15.0,60.0,75.0
Misamis Oriental,2005,2,Rainfed Palay,188460.1,222223.9,175144.1,171867.2,27.21666666666667,27.366666666666664,27.566666666666666,27.80333333333333,10.0,50.0,160.0,120.0,15.0,18.0
Misamis Oriental,2005,3,Rainfed Palay,180793.2,188460.1,222223.9,175144.1,27.98,27.21666666666667,27.366666666666664,27.566666666666666,40.0,10.0,50.0,160.0,120.0,96.0
Misamis Oriental,2005,4,Rainfed Palay,186337.0,180793.2,188460.1,222223.9,26.99,27.98,27.21666666666667,27.366666666666664,210.0,40.0,10.0,50.0,160.0,462.0
Davao del Norte,2005,1,Rainfed Palay,222223.9,175144.1,171867.2,175281.0,27.366666666666664,27.566666666666666,27.80333333333333,26.91,225.0,182.0,452.0,363.0,244.0,882.0
Davao del Norte,2005,2,Rainfed Palay,188460.1,222223.9,175144.1,171867.2,27.21666666666667,27.366666666666664,27.566666666666666,27.80333333333333,320.0,225.0,182.0,452.0,363.0,1139.0
Davao del Norte,2005,3,Rainfed Palay,180793.2,188460.1,222223.9,175144.1,27.98,27.21666666666667,27.366666666666664,27.566666666666666,465.0,320.0,225.0,182.0,452.0,1981.0
Davao del Norte,2005,4,Rainfed Palay,186337.0,180793.2,188460.1,222223.9,26.99,27.98,27.21666666666667,27.366666666666664,99.0,465.0,320.0,225.0,182.0,394.0
Davao Oriental,2005,1,Rainfed Palay,222223.9,175144.1,171867.2,175281.0,27.366666666666664,27.566666666666666,27.80333333333333,26.91,469.0,664.0,379.0,3855.0,450.0,1386.0
Davao Oriental,2005,2,Rainfed Palay,188460.1,222223.9,175144.1,171867.2,27.21666666666667,27.366666666666664,27.566666666666666,27.80333333333333,3693.0,469.0,664.0,379.0,3855.0,5687.0
Davao Oriental,2005,3,Rainfed Palay,180793.2,188460.1,222223.9,175144.1,27.98,27.21666666666667,27.366666666666664,27.566666666666666,407.0,3693.0,469.0,664.0,379.0,1140.0
Davao Oriental,2005,4,Rainfed Palay,186337.0,180793.2,188460.1,222223.9,26.99,27.98,27.21666666666667,27.366666666666664,672.0,407.0,3693.0,469.0,664.0,1667.0
City of Davao,2005,1,Rainfed Palay,222223.9,175144.1,171867.2,175281.0,27.366666666666664,27.566666666666666,27.80333333333333,26.91,1085.0,1400.0,1596.0,700.0,1505.0,2742.0
City of Davao,2005,2,Rainfed Palay,188460.1,222223.9,175144.1,171867.2,27.21666666666667,27.366666666666664,27.566666666666666,27.80333333333333,980.0,1085.0,1400.0,1596.0,700.0,1890.0
City of Davao,2005,3,Rainfed Palay,180793.2,188460.1,222223.9,175144.1,27.98,27.21666666666667,27.366666666666664,27.566666666666666,1550.0,980.0,1085.0,1400.0,1596.0,3379.0
City of Davao,2005,4,Rainfed Palay,186337.0,180793.2,188460.1,222223.9,26.99,27.98,27.21666666666667,27.366666666666664,1367.0,1550.0,980.0,1085.0,1400.0,2898.0
Cotabato (North Cotabato),2005,1,Rainfed Palay,222223.9,175144.1,171867.2,175281.0,27.366666666666664,27.566666666666666,27.80333333333333,26.91,7421.0,13570.0,13225.0,749.0,8195.0,20111.0
Cotabato (North Cotabato),2005,2,Rainfed Palay,188460.1,222223.9,175144.1,171867.2,27.21666666666667,27.366666666666664,27.566666666666666,27.80333333333333,310.0,7421.0,13570.0,13225.0,749.0,620.0
