Province,Year,Quarter,Crop,AFF GDP Q_n-1,AFF GDP Q_n-2,AFF GDP Q_n-3,NINO3.4 SST Q_n-1,NINO3.4 SST Q_n-2,NINO3.4 SST Q_n-3,Area Harvested Q_n,Area Harvested Q_n-1,Area Harvested Q_n-2,Area Harvested Q_n-3,PALAY YIELD Q_n
Iloilo,1989,3,Rainfed Palay,51913.1,48914.0,52976.1,26.836666666666662,25.206666666666667,24.663333333333338,34820.0,720.0,60730.0,62280.0,73874.0
Iloilo,1989,4,Rainfed Palay,48903.4,51913.1,48914.0,26.386666666666667,26.836666666666662,25.206666666666667,31690.0,34820.0,720.0,60730.0,68803.0
Iloilo,1990,1,Rainfed Palay,59752.8,48903.4,51913.1,26.290000000000003,26.386666666666667,26.836666666666662,42280.0,31690.0,34820.0,720.0,55203.0
Iloilo,1990,2,Rainfed Palay,57509.0,59752.8,48903.4,26.746666666666666,26.290000000000003,26.386666666666667,20.0,42280.0,31690.0,34820.0,19.0
Iloilo,1990,3,Rainfed Palay,56557.5,57509.0,59752.8,27.7,26.746666666666666,26.290000000000003,35160.0,20.0,42280.0,31690.0,81853.0
Iloilo,1990,4,Rainfed Palay,53027.8,56557.5,57509.0,26.996666666666666,27.7,26.746666666666666,19330.0,35160.0,20.0,42280.0,49660.0
Iloilo,1991,1,Rainfed Palay,68165.9,53027.8,56557.5,26.846666666666664,26.996666666666666,27.7,61710.0,19330.0,35160.0,20.0,112407.0
Iloilo,1991,2,Rainfed Palay,63482.2,68165.9,53027.8,26.973333333333333,26.846666666666664,26.996666666666666,40.0,61710.0,19330.0,35160.0,49.0
Iloilo,1991,3,Rainfed Palay,62316.1,63482.2,68165.9,28.040000000000003,26.973333333333333,26.846666666666664,8880.0,40.0,61710.0,19330.0,21756.0
Iloilo,1991,4,Rainfed Palay,55754.1,62316.1,63482.2,27.44666666666667,28.040000000000003,26.973333333333333,77940.0,8880.0,40.0,61710.0,172586.0
Iloilo,1992,1,Rainfed Palay,79396.1,55754.1,62316.1,27.753333333333334,27.44666666666667,28.040000000000003,50800.0,77940.0,8880.0,40.0,76708.0
Iloilo,1996,2,Rainfed Palay,111239.9,127416.9,95039.6,26.093333333333334,25.786666666666665,26.506666666666664,380.0,42100.0,35850.0,32220.0,756.0
Iloilo,1996,3,Rainfed Palay,106899.1,111239.9,127416.9,27.30666666666667,26.093333333333334,25.786666666666665,34187.0,380.0,42100.0,35850.0,78630.0
Iloilo,1996,4,Rainfed Palay,103514.7,106899.1,111239.9,26.643333333333334,27.30666666666667,26.093333333333334,30277.0,34187.0,380.0,42100.0,68123.0
Iloilo,1997,1,Rainfed Palay,125319.5,103514.7,106899.1,26.21666666666667,26.643333333333334,27.30666666666667,38270.0,30277.0,34187.0,380.0,76740.0
Iloilo,1997,2,Rainfed Palay,113363.8,125319.5,103514.7,26.39,26.21666666666667,26.643333333333334,3315.0,38270.0,30277.0,34187.0,4641.0
Iloilo,1997,3,Rainfed Palay,106215.2,113363.8,125319.5,28.166666666666668,26.39,26.21666666666667,15250.0,3315.0,38270.0,30277.0,38430.0
Iloilo,1997,4,Rainfed Palay,99570.3,106215.2,113363.8,28.583333333333332,28.166666666666668,26.39,43068.0,15250.0,3315.0,38270.0,90874.0
Iloilo,1998,1,Rainfed Palay,137046.0,99570.3,106215.2,28.8,28.583333333333332,28.166666666666668,15565.0,43068.0,15250.0,3315.0,14631.0
Iloilo,1999,2,Rainfed Palay,129091.1,131848.1,100814.7,25.650000000000002,25.28333333333333,25.86,2655.0,41142.0,32020.0,13332.0,5655.0
Iloilo,1999,3,Rainfed Palay,117599.4,129091.1,131848.1,26.796666666666667,25.650000000000002,25.28333333333333,41097.0,2655.0,41142.0,32020.0,90002.0
Iloilo,1999,4,Rainfed Palay,113313.6,117599.4,129091.1,25.893333333333334,26.796666666666667,25.650000000000002,22110.0,41097.0,2655.0,41142.0,44220.0
Iloilo,2000,1,Rainfed Palay,148640.2,113313.6,117599.4,25.25333333333333,25.893333333333334,26.796666666666667,32706.0,22110.0,41097.0,2655.0,61814.0
Iloilo,2000,2,Rainfed Palay,125530.2,148640.2,113313.6,25.373333333333335,25.25333333333333,25.893333333333334,1000.0,32706.0,22110.0,41097.0,1600.0
Iloilo,2000,3,Rainfed Palay,124887.5,125530.2,148640.2,26.94333333333333,25.373333333333335,25.25333333333333,33066.0,1000.0,32706.0,22110.0,91262.0
Iloilo,2000,4,Rainfed Palay,113497.5,124887.5,125530.2,26.400000000000002,26.94333333333333,25.373333333333335,35599.0,33066.0,1000.0,32706.0,72622.0
Iloilo,2001,1,Rainfed Palay,151564.7,113497.5,124887.5,25.856666666666666,26.400000000000002,26.94333333333333,34237.0,35599.0,33066.0,1000.0,79430.0
Iloilo,2001,2,Rainfed Palay,122880.6,151564.7,113497.5,26.28333333333333,25.856666666666666,26.400000000000002,2733.0,34237.0,35599.0,33066.0,5439.0
Iloilo,2001,3,Rainfed Palay,125987.5,122880.6,151564.7,27.403333333333336,26.28333333333333,25.856666666666666,31339.0,2733.0,34237.0,35599.0,90256.0
Iloilo,2001,4,Rainfed Palay,121929.4,125987.5,122880.6,26.86,27.403333333333336,26.28333333333333,40600.0,31339.0,2733.0,34237.0,95816.0
Iloilo,2002,1,Rainfed Palay,164560.6,121929.4,125987.5,26.326666666666668,26.86,27.403333333333336,37533.0,40600.0,31339.0,2733.0,91956.0
Iloilo,2002,2,Rainfed Palay,139121.7,164560.6,121929.4,26.763333333333335,26.326666666666668,26.86,225.0,37533.0,40600.0,31339.0,495.0
Iloilo,2002,3,Rainfed Palay,133602.0,139121.7,164560.6,28.073333333333334,26.763333333333335,26.326666666666668,21186.0,225.0,37533.0,40600.0,68007.0
Iloilo,2002,4,Rainfed Palay,131605.2,133602.0,139121.7,27.683333333333334,28.073333333333334,26.763333333333335,57300.0,21186.0,225.0,37533.0,163878.0
Iloilo,2003,1,Rainfed Palay,180752.5,131605.2,133602.0,27.92,27.683333333333334,28.073333333333334,29372.0,57300.0,21186.0,225.0,61681.0
Iloilo,2003,2,Rainfed Palay,148870.5,180752.5,131605.2,27.52333333333333,27.92,27.683333333333334,30.0,29372.0,57300.0,21186.0,36.0
Iloilo,2003,3,Rainfed Palay,140507.6,148870.5,180752.5,27.44,27.52333333333333,27.92,30216.0,30.0,29372.0,57300.0,98202.0
Iloilo,2003,4,Rainfed Palay,139398.9,140507.6,148870.5,27.073333333333334,27.44,27.52333333333333,50738.0,30216.0,30.0,29372.0,120756.0
Iloilo,2004,1,Rainfed Palay,191659.6,139398.9,140507.6,27.066666666666666,27.073333333333334,27.44,38500.0,50738.0,30216.0,30.0,79310.0
Iloilo,2004,2,Rainfed Palay,175281.0,191659.6,139398.9,26.91,27.066666666666666,27.073333333333334,32.0,38500.0,50738.0,30216.0,54.0
Iloilo,2004,3,Rainfed Palay,171867.2,175281.0,191659.6,27.80333333333333,26.91,27.066666666666666,39614.0,32.0,38500.0,50738.0,147760.0
Iloilo,2004,4,Rainfed Palay,175144.1,171867.2,175281.0,27.566666666666666,27.80333333333333,26.91,43766.0,39614.0,32.0,38500.0,120794.0
Iloilo,2005,1,Rainfed Palay,222223.9,175144.1,171867.2,27.366666666666664,27.566666666666666,27.80333333333333,30576.0,43766.0,39614.0,32.0,66044.0
Iloilo,2005,2,Rainfed Palay,188460.1,222223.9,175144.1,27.21666666666667,27.366666666666664,27.566666666666666,35.0,30576.0,43766.0,39614.0,43.0
Iloilo,2005,3,Rainfed Palay,180793.2,188460.1,222223.9,27.98,27.21666666666667,27.366666666666664,31440.0,35.0,30576.0,43766.0,75456.0
Iloilo,2005,4,Rainfed Palay,186337.0,180793.2,188460.1,26.99,27.98,27.21666666666667,43959.0,31440.0,35.0,30576.0,117810.0
Iloilo,2006,1,Rainfed Palay,244281.1,186337.0,180793.2,26.276666666666667,26.99,27.98,31588.0,43959.0,31440.0,35.0,85603.0
Iloilo,2006,2,Rainfed Palay,210596.4,244281.1,186337.0,26.09,26.276666666666667,26.99,70.0,31588.0,43959.0,31440.0,140.0
Iloilo,2006,3,Rainfed Palay,202886.6,210596.4,244281.1,27.709999999999997,26.09,26.276666666666667,38628.0,70.0,31588.0,43959.0,119361.0
Iloilo,2006,4,Rainfed Palay,203640.3,202886.6,210596.4,27.266666666666666,27.709999999999997,26.09,44286.0,38628.0,70.0,31588.0,119572.0
Iloilo,2007,1,Rainfed Palay,258094.3,203640.3,202886.6,27.61,27.266666666666666,27.709999999999997,29196.0,44286.0,38628.0,70.0,76499.0
Iloilo,2007,2,Rainfed Palay,225815.3,258094.3,203640.3,27.103333333333335,27.61,27.266666666666666,400.0,29196.0,44286.0,38628.0,640.0
Iloilo,2007,3,Rainfed Palay,225863.8,225815.3,258094.3,27.573333333333334,27.103333333333335,27.61,43741.0,400.0,29196.0,44286.0,150032.0
Iloilo,2007,4,Rainfed Palay,225946.3,225863.8,225815.3,26.37,27.573333333333334,27.103333333333335,47581.0,43741.0,400.0,29196.0,133227.0
Iloilo,2008,1,Rainfed Palay,301804.3,225946.3,225863.8,25.48333333333333,26.37,27.573333333333334,36151.0,47581.0,43741.0,400.0,110258.0
Iloilo,2008,2,Rainfed Palay,267036.3,301804.3,225946.3,25.506666666666664,25.48333333333333,26.37,400.0,36151.0,47581.0,43741.0,1096.0
Iloilo,2008,3,Rainfed Palay,293394.2,267036.3,301804.3,27.070000000000004,25.506666666666664,25.48333333333333,57700.0,400.0,36151.0,47581.0,159425.0
Iloilo,2008,4,Rainfed Palay,274774.3,293394.2,267036.3,26.793333333333333,27.070000000000004,25.506666666666664,39750.0,57700.0,400.0,36151.0,123900.0
Iloilo,2009,1,Rainfed Palay,333368.4,274774.3,293394.2,26.290000000000003,26.793333333333333,27.070000000000004,38576.0,39750.0,57700.0,400.0,116302.0
Iloilo,2009,2,Rainfed Palay,296534.9,333368.4,274774.3,26.166666666666668,26.290000000000003,26.793333333333333,3850.0,38576.0,39750.0,57700.0,12209.0
Iloilo,2009,3,Rainfed Palay,287441.7,296534.9,333368.4,27.94666666666667,26.166666666666668,26.290000000000003,61200.0,3850.0,38576.0,39750.0,193000.0
Iloilo,2009,4,Rainfed Palay,273942.3,287441.7,296534.9,27.633333333333336,27.94666666666667,26.166666666666668,30409.0,61200.0,3850.0,38576.0,74634.0
Iloilo,2010,1,Rainfed Palay,362066.3,273942.3,287441.7,28.09,27.633333333333336,27.94666666666667,21952.0,30409.0,61200.0,3850.0,58612.0
Iloilo,2010,2,Rainfed Palay,312501.2,362066.3,273942.3,28.12,28.09,27.633333333333336,200.0,21952.0,30409.0,61200.0,260.0
Iloilo,2010,3,Rainfed Palay,292304.1,312501.2,362066.3,27.776666666666667,28.12,28.09,25476.0,200.0,21952.0,30409.0,75967.0
Iloilo,2010,4,Rainfed Palay,293158.5,292304.1,312501.2,25.843333333333334,27.776666666666667,28.12,48500.0,25476.0,200.0,21952.0,150725.0
Iloilo,2011,1,Rainfed Palay,394354.0,293158.5,292304.1,25.393333333333334,25.843333333333334,27.776666666666667,46496.0,48500.0,25476.0,200.0,154285.0
Iloilo,2011,2,Rainfed Palay,353982.1,394354.0,293158.5,25.679999999999996,25.393333333333334,25.843333333333334,2430.0,46496.0,48500.0,25476.0,8130.0
Iloilo,2011,3,Rainfed Palay,340422.5,353982.1,394354.0,27.313333333333333,25.679999999999996,25.393333333333334,65949.0,2430.0,46496.0,48500.0,220944.0
Iloilo,2011,4,Rainfed Palay,321381.7,340422.5,353982.1,26.560000000000002,27.313333333333333,25.679999999999996,27250.0,65949.0,2430.0,46496.0,91663.0
Iloilo,2012,1,Rainfed Palay,414178.3,321381.7,340422.5,25.856666666666666,26.560000000000002,27.313333333333333,42241.0,27250.0,65949.0,2430.0,134898.0
Iloilo,2012,2,Rainfed Palay,347054.9,414178.3,321381.7,26.293333333333333,25.856666666666666,26.560000000000002,2550.0,42241.0,27250.0,65949.0,8235.0
Iloilo,2012,3,Rainfed Palay,337675.2,347054.9,414178.3,27.643333333333334,26.293333333333333,25.856666666666666,71869.0,2550.0,42241.0,27250.0,245251.0
Iloilo,2012,4,Rainfed Palay,334959.8,337675.2,347054.9,27.45,27.643333333333334,26.293333333333333,47860.0,71869.0,2550.0,42241.0,154172.0
Iloilo,2013,1,Rainfed Palay,428783.4,334959.8,337675.2,26.876666666666665,27.45,27.643333333333334,29155.0,47860.0,71869.0,2550.0,74832.0
Iloilo,2013,2,Rainfed Palay,355840.1,428783.4,334959.8,26.453333333333333,26.876666666666665,27.45,1425.0,29155.0,47860.0,71869.0,3610.0
Iloilo,2013,3,Rainfed Palay,338539.2,355840.1,428783.4,27.623333333333335,26.453333333333333,26.876666666666665,53040.0,1425.0,29155.0,47860.0,182906.0
Iloilo,2013,4,Rainfed Palay,344721.8,338539.2,355840.1,26.763333333333332,27.623333333333335,26.453333333333333,56416.0,53040.0,1425.0,29155.0,173402.0
Iloilo,2014,1,Rainfed Palay,464020.4,344721.8,338539.2,26.606666666666666,26.763333333333332,27.623333333333335,51207.0,56416.0,53040.0,1425.0,145080.0
Iloilo,2014,2,Rainfed Palay,393886.9,464020.4,344721.8,26.28333333333333,26.606666666666666,26.763333333333332,2690.0,51207.0,56416.0,53040.0,7841.0
Iloilo,2014,3,Rainfed Palay,374265.3,393886.9,464020.4,28.166666666666668,26.28333333333333,26.606666666666666,32710.0,2690.0,51207.0,56416.0,105497.0
Iloilo,2014,4,Rainfed Palay,357220.7,374265.3,393886.9,27.076666666666668,28.166666666666668,26.28333333333333,60090.0,32710.0,2690.0,51207.0,194962.0
Iloilo,2015,1,Rainfed Palay,495327.0,357220.7,374265.3,27.349999999999998,27.076666666666668,28.166666666666668,51415.0,60090.0,32710.0,2690.0,142368.0
Iloilo,2015,2,Rainfed Palay,380057.7,495327.0,357220.7,27.41,27.349999999999998,27.076666666666668,1075.0,51415.0,60090.0,32710.0,2966.0
Iloilo,2015,3,Rainfed Palay,350398.4,380057.7,495327.0,28.689999999999998,27.41,27.349999999999998,29888.0,1075.0,51415.0,60090.0,97880.0
Iloilo,2015,4,Rainfed Palay,339552.1,350398.4,380057.7,28.55333333333333,28.689999999999998,27.41,65889.0,29888.0,1075.0,51415.0,216592.0
Iloilo,2016,1,Rainfed Palay,463360.9,339552.1,350398.4,29.183333333333334,28.55333333333333,28.689999999999998,41517.0,65889.0,29888.0,1075.0,96338.0
Iloilo,2016,2,Rainfed Palay,367694.2,463360.9,339552.1,28.953333333333333,29.183333333333334,28.55333333333333,422.0,41517.0,65889.0,29888.0,872.0
Iloilo,2016,3,Rainfed Palay,348622.8,367694.2,463360.9,28.223333333333333,28.953333333333333,29.183333333333334,29720.0,422.0,41517.0,65889.0,99217.0
Iloilo,2016,4,Rainfed Palay,359115.2,348622.8,367694.2,26.543333333333333,28.223333333333333,28.953333333333333,65599.0,29720.0,422.0,41517.0,216831.0
Iloilo,2017,1,Rainfed Palay,468846.3,359115.2,348622.8,26.186666666666667,26.543333333333333,28.223333333333333,57313.0,65599.0,29720.0,422.0,168720.0
Iloilo,2017,2,Rainfed Palay,399693.9,468846.3,359115.2,26.856666666666666,26.186666666666667,26.543333333333333,2536.0,57313.0,65599.0,29720.0,7641.72
Iloilo,2017,3,Rainfed Palay,391556.8,399693.9,468846.3,28.19,26.856666666666666,26.186666666666667,51424.0,2536.0,57313.0,65599.0,173224.0
Iloilo,2017,4,Rainfed Palay,381799.4,391556.8,399693.9,26.956666666666667,28.19,26.856666666666666,61014.0,51424.0,2536.0,57313.0,190675.0
Iloilo,2018,1,Rainfed Palay,512906.0,381799.4,391556.8,26.01,26.956666666666667,28.19,61595.0,61014.0,51424.0,2536.0,171541.0
Iloilo,2018,2,Rainfed Palay,429665.7,512906.0,381799.4,26.143333333333334,26.01,26.956666666666667,2585.0,61595.0,61014.0,51424.0,8072.0
Iloilo,2018,3,Rainfed Palay,406440.8,429665.7,512906.0,27.646666666666665,26.143333333333334,26.01,54835.0,2585.0,61595.0,61014.0,185677.95
Iloilo,2018,4,Rainfed Palay,396871.1,406440.8,429665.7,27.266666666666666,27.646666666666665,26.143333333333334,60286.0,54835.0,2585.0,61595.0,188067.0
Iloilo,2019,1,Rainfed Palay,529638.9,396871.1,406440.8,27.62,27.266666666666666,27.646666666666665,57791.0,60286.0,54835.0,2585.0,152711.6
Iloilo,2019,2,Rainfed Palay,420920.0,529638.9,396871.1,27.63,27.62,27.266666666666666,1845.0,57791.0,60286.0,54835.0,5499.93
Iloilo,2019,3,Rainfed Palay,395738.8,420920.0,529638.9,28.49,27.63,27.62,37543.0,1845.0,57791.0,60286.0,119858.0
Iloilo,2019,4,Rainfed Palay,391370.6,395738.8,420920.0,27.173333333333332,28.49,27.63,65668.0,37543.0,1845.0,57791.0,213906.35
Iloilo,2020,1,Rainfed Palay,513509.3,391370.6,395738.8,27.213333333333335,27.173333333333332,28.49,58318.0,65668.0,37543.0,1845.0,187031.0
Iloilo,2020,2,Rainfed Palay,442374.6,513509.3,391370.6,27.290000000000003,27.213333333333335,27.173333333333332,2076.0,58318.0,65668.0,37543.0,6497.39
Iloilo,2020,3,Rainfed Palay,423957.9,442374.6,513509.3,27.776666666666667,27.290000000000003,27.213333333333335,45924.0,2076.0,58318.0,65668.0,158116.49
Iloilo,2020,4,Rainfed Palay,410313.2,423957.9,442374.6,26.55,27.776666666666667,27.290000000000003,66394.0,45924.0,2076.0,58318.0,226413.0
Iloilo,2021,1,Rainfed Palay,551778.0,410313.2,423957.9,25.63,26.55,27.776666666666667,59930.0,66394.0,45924.0,2076.0,198381.0
Iloilo,2021,2,Rainfed Palay,486938.0,551778.0,410313.2,26.076666666666668,25.63,26.55,3116.0,59930.0,66394.0,45924.0,10187.0
Iloilo,2021,3,Rainfed Palay,453832.3,486938.0,551778.0,27.49,26.076666666666668,25.63,59964.0,3116.0,59930.0,66394.0,197313.03
Iloilo,2021,4,Rainfed Palay,433483.8,453832.3,486938.0,26.74,27.49,26.076666666666668,56195.0,59964.0,3116.0,59930.0,196226.99
Iloilo,2022,1,Rainfed Palay,580232.6,433483.8,453832.3,25.856666666666666,26.74,27.49,60143.0,56195.0,59964.0,3116.0,197593.0
Iloilo,2022,2,Rainfed Palay,499972.7,580232.6,433483.8,26.03,25.856666666666666,26.74,2526.0,60143.0,56195.0,59964.0,8172.7
Iloilo,2022,3,Rainfed Palay,480440.7,499972.7,580232.6,26.903333333333336,26.03,25.856666666666666,62146.0,2526.0,60143.0,56195.0,207273.17
Iloilo,2022,4,Rainfed Palay,484834.0,480440.7,499972.7,26.143333333333334,26.903333333333336,26.03,57161.0,62146.0,2526.0,60143.0,188706.0
Iloilo,2023,1,Rainfed Palay,638842.5,484834.0,480440.7,25.873333333333335,26.143333333333334,26.903333333333336,61149.0,57161.0,62146.0,2526.0,210249.38
Iloilo,2023,2,Rainfed Palay,566966.6,638842.5,484834.0,26.46666666666667,25.873333333333335,26.143333333333334,2135.0,61149.0,57161.0,62146.0,6805.9
Iloilo,2023,3,Rainfed Palay,503276.0,566966.6,638842.5,28.310000000000002,26.46666666666667,25.873333333333335,56832.0,2135.0,61149.0,57161.0,184802.88
Iloilo,2023,4,Rainfed Palay,511362.3,503276.0,566966.6,28.286666666666665,28.310000000000002,26.46666666666667,63262.0,56832.0,2135.0,61149.0,208663.15
Iloilo,2024,1,Rainfed Palay,703554.3,511362.3,503276.0,28.573333333333334,28.286666666666665,28.310000000000002,66207.0,63262.0,56832.0,2135.0,203480.82
Negros Occidental,1987,4,Rainfed Palay,32527.7,42938.7,39782.8,28.173333333333332,28.290000000000003,27.72666666666667,26360.0,8460.0,1020.0,18570.0,67512.0
Negros Occidental,1988,1,Rainfed Palay,48597.8,32527.7,42938.7,27.606666666666666,28.173333333333332,28.290000000000003,12240.0,26360.0,8460.0,1020.0,26133.0
Negros Occidental,1988,2,Rainfed Palay,42356.2,48597.8,32527.7,27.156666666666666,27.606666666666666,28.173333333333332,100.0,12240.0,26360.0,8460.0,91.0
Negros Occidental,1988,3,Rainfed Palay,48545.2,42356.2,48597.8,26.61,27.156666666666666,27.606666666666666,14110.0,100.0,12240.0,26360.0,32030.0
Negros Occidental,1988,4,Rainfed Palay,39183.9,48545.2,42356.2,25.623333333333335,26.61,27.156666666666666,13140.0,14110.0,100.0,12240.0,31930.0
Negros Occidental,1989,1,Rainfed Palay,52976.1,39183.9,48545.2,24.663333333333338,25.623333333333335,26.61,12500.0,13140.0,14110.0,100.0,28375.0
Negros Occidental,1989,2,Rainfed Palay,48914.0,52976.1,39183.9,25.206666666666667,24.663333333333338,25.623333333333335,460.0,12500.0,13140.0,14110.0,920.0
Negros Occidental,1989,3,Rainfed Palay,51913.1,48914.0,52976.1,26.836666666666662,25.206666666666667,24.663333333333338,14730.0,460.0,12500.0,13140.0,31954.0
Negros Occidental,1989,4,Rainfed Palay,48903.4,51913.1,48914.0,26.386666666666667,26.836666666666662,25.206666666666667,10860.0,14730.0,460.0,12500.0,28236.0
Negros Occidental,1990,1,Rainfed Palay,59752.8,48903.4,51913.1,26.290000000000003,26.386666666666667,26.836666666666662,4690.0,10860.0,14730.0,460.0,7504.0
Negros Occidental,2000,2,Rainfed Palay,125530.2,148640.2,113313.6,25.373333333333335,25.25333333333333,25.893333333333334,425.0,5108.0,4993.0,16925.0,1061.0
Negros Occidental,2000,3,Rainfed Palay,124887.5,125530.2,148640.2,26.94333333333333,25.373333333333335,25.25333333333333,18550.0,425.0,5108.0,4993.0,63255.0
Negros Occidental,2000,4,Rainfed Palay,113497.5,124887.5,125530.2,26.400000000000002,26.94333333333333,25.373333333333335,5000.0,18550.0,425.0,5108.0,15000.0
Negros Occidental,2001,1,Rainfed Palay,151564.7,113497.5,124887.5,25.856666666666666,26.400000000000002,26.94333333333333,4620.0,5000.0,18550.0,425.0,14137.0
Negros Occidental,2001,2,Rainfed Palay,122880.6,151564.7,113497.5,26.28333333333333,25.856666666666666,26.400000000000002,173.0,4620.0,5000.0,18550.0,467.0
Negros Occidental,2001,3,Rainfed Palay,125987.5,122880.6,151564.7,27.403333333333336,26.28333333333333,25.856666666666666,13000.0,173.0,4620.0,5000.0,40300.0
Negros Occidental,2001,4,Rainfed Palay,121929.4,125987.5,122880.6,26.86,27.403333333333336,26.28333333333333,5100.0,13000.0,173.0,4620.0,14994.0
Negros Occidental,2002,1,Rainfed Palay,164560.6,121929.4,125987.5,26.326666666666668,26.86,27.403333333333336,4924.0,5100.0,13000.0,173.0,13147.0
Negros Occidental,2002,2,Rainfed Palay,139121.7,164560.6,121929.4,26.763333333333335,26.326666666666668,26.86,175.0,4924.0,5100.0,13000.0,438.0
Negros Occidental,2002,3,Rainfed Palay,133602.0,139121.7,164560.6,28.073333333333334,26.763333333333335,26.326666666666668,16180.0,175.0,4924.0,5100.0,48216.0
Negros Occidental,2002,4,Rainfed Palay,131605.2,133602.0,139121.7,27.683333333333334,28.073333333333334,26.763333333333335,5578.0,16180.0,175.0,4924.0,16458.0
Negros Occidental,2003,1,Rainfed Palay,180752.5,131605.2,133602.0,27.92,27.683333333333334,28.073333333333334,3810.0,5578.0,16180.0,175.0,10471.0
Negros Occidental,2004,2,Rainfed Palay,175281.0,191659.6,139398.9,26.91,27.066666666666666,27.073333333333334,125.0,5975.0,6430.0,15575.0,271.0
Negros Occidental,2004,3,Rainfed Palay,171867.2,175281.0,191659.6,27.80333333333333,26.91,27.066666666666666,14965.0,125.0,5975.0,6430.0,54473.0
Negros Occidental,2004,4,Rainfed Palay,175144.1,171867.2,175281.0,27.566666666666666,27.80333333333333,26.91,6950.0,14965.0,125.0,5975.0,22588.0
Negros Occidental,2005,1,Rainfed Palay,222223.9,175144.1,171867.2,27.366666666666664,27.566666666666666,27.80333333333333,6782.0,6950.0,14965.0,125.0,19329.0
Negros Occidental,2005,2,Rainfed Palay,188460.1,222223.9,175144.1,27.21666666666667,27.366666666666664,27.566666666666666,150.0,6782.0,6950.0,14965.0,360.0
Negros Occidental,2005,3,Rainfed Palay,180793.2,188460.1,222223.9,27.98,27.21666666666667,27.366666666666664,15518.0,150.0,6782.0,6950.0,56486.0
Negros Occidental,2005,4,Rainfed Palay,186337.0,180793.2,188460.1,26.99,27.98,27.21666666666667,6600.0,15518.0,150.0,6782.0,21780.0
Negros Occidental,2006,1,Rainfed Palay,244281.1,186337.0,180793.2,26.276666666666667,26.99,27.98,6360.0,6600.0,15518.0,150.0,17808.0
Negros Occidental,2006,2,Rainfed Palay,210596.4,244281.1,186337.0,26.09,26.276666666666667,26.99,350.0,6360.0,6600.0,15518.0,770.0
Negros Occidental,2006,3,Rainfed Palay,202886.6,210596.4,244281.1,27.709999999999997,26.09,26.276666666666667,15700.0,350.0,6360.0,6600.0,58090.0
Negros Occidental,2006,4,Rainfed Palay,203640.3,202886.6,210596.4,27.266666666666666,27.709999999999997,26.09,7450.0,15700.0,350.0,6360.0,25702.0
Negros Occidental,2007,1,Rainfed Palay,258094.3,203640.3,202886.6,27.61,27.266666666666666,27.709999999999997,5650.0,7450.0,15700.0,350.0,15650.0
Negros Occidental,2007,2,Rainfed Palay,225815.3,258094.3,203640.3,27.103333333333335,27.61,27.266666666666666,250.0,5650.0,7450.0,15700.0,550.0
Negros Occidental,2007,3,Rainfed Palay,225863.8,225815.3,258094.3,27.573333333333334,27.103333333333335,27.61,16850.0,250.0,5650.0,7450.0,62008.0
Negros Occidental,2007,4,Rainfed Palay,225946.3,225863.8,225815.3,26.37,27.573333333333334,27.103333333333335,8390.0,16850.0,250.0,5650.0,28694.0
Negros Occidental,2008,1,Rainfed Palay,301804.3,225946.3,225863.8,25.48333333333333,26.37,27.573333333333334,6050.0,8390.0,16850.0,250.0,18452.0
Negros Occidental,2008,2,Rainfed Palay,267036.3,301804.3,225946.3,25.506666666666664,25.48333333333333,26.37,410.0,6050.0,8390.0,16850.0,1086.0
Negros Occidental,2008,3,Rainfed Palay,293394.2,267036.3,301804.3,27.070000000000004,25.506666666666664,25.48333333333333,17270.0,410.0,6050.0,8390.0,63372.0
Negros Occidental,2008,4,Rainfed Palay,274774.3,293394.2,267036.3,26.793333333333333,27.070000000000004,25.506666666666664,8325.0,17270.0,410.0,6050.0,29138.0
Negros Occidental,2009,1,Rainfed Palay,333368.4,274774.3,293394.2,26.290000000000003,26.793333333333333,27.070000000000004,6280.0,8325.0,17270.0,410.0,18212.0
Negros Occidental,2009,2,Rainfed Palay,296534.9,333368.4,274774.3,26.166666666666668,26.290000000000003,26.793333333333333,500.0,6280.0,8325.0,17270.0,1315.0
Negros Occidental,2009,3,Rainfed Palay,287441.7,296534.9,333368.4,27.94666666666667,26.166666666666668,26.290000000000003,17573.0,500.0,6280.0,8325.0,64141.0
Negros Occidental,2009,4,Rainfed Palay,273942.3,287441.7,296534.9,27.633333333333336,27.94666666666667,26.166666666666668,11143.0,17573.0,500.0,6280.0,37218.0
Negros Occidental,2010,1,Rainfed Palay,362066.3,273942.3,287441.7,28.09,27.633333333333336,27.94666666666667,6010.0,11143.0,17573.0,500.0,17669.0
Negros Occidental,2010,2,Rainfed Palay,312501.2,362066.3,273942.3,28.12,28.09,27.633333333333336,191.0,6010.0,11143.0,17573.0,378.0
Negros Occidental,2010,3,Rainfed Palay,292304.1,312501.2,362066.3,27.776666666666667,28.12,28.09,14650.0,191.0,6010.0,11143.0,53298.0
Negros Occidental,2010,4,Rainfed Palay,293158.5,292304.1,312501.2,25.843333333333334,27.776666666666667,28.12,14200.0,14650.0,191.0,6010.0,47682.0
Negros Occidental,2011,1,Rainfed Palay,394354.0,293158.5,292304.1,25.393333333333334,25.843333333333334,27.776666666666667,6645.0,14200.0,14650.0,191.0,20620.0
Negros Occidental,2011,2,Rainfed Palay,353982.1,394354.0,293158.5,25.679999999999996,25.393333333333334,25.843333333333334,845.0,6645.0,14200.0,14650.0,2890.0
