Province,Year,Quarter,Crop,AFF GDP Q_n-1,AFF GDP Q_n-2,NINO3.4 SST Q_n-1,NINO3.4 SST Q_n-2,Area Harvested Q_n,Area Harvested Q_n-1,Area Harvested Q_n-2,PALAY YIELD Q_n
Bukidnon,2007,1,Irrigated Palay,258094.3,203640.3,27.61,27.266666666666666,18100.0,18600.0,13570.0,66970.0
Bukidnon,2007,2,Irrigated Palay,225815.3,258094.3,27.103333333333335,27.61,10500.0,18100.0,18600.0,39296.0
Bukidnon,2007,3,Irrigated Palay,225863.8,225815.3,27.573333333333334,27.103333333333335,15055.0,10500.0,18100.0,67644.0
Bukidnon,2007,4,Irrigated Palay,225946.3,225863.8,26.37,27.573333333333334,19512.0,15055.0,10500.0,79320.0
Camiguin,2007,1,Irrigated Palay,258094.3,203640.3,27.61,27.266666666666666,50.0,184.0,86.0,165.0
Camiguin,2007,2,Irrigated Palay,225815.3,258094.3,27.103333333333335,27.61,232.0,50.0,184.0,906.0
Camiguin,2007,3,Irrigated Palay,225863.8,225815.3,27.573333333333334,27.103333333333335,59.0,232.0,50.0,203.0
Camiguin,2007,4,Irrigated Palay,225946.3,225863.8,26.37,27.573333333333334,211.0,59.0,232.0,792.0
Lanao del Norte,2007,1,Irrigated Palay,258094.3,203640.3,27.61,27.266666666666666,5600.0,11429.0,3171.0,22680.0
Lanao del Norte,2007,2,Irrigated Palay,225815.3,258094.3,27.103333333333335,27.61,11700.0,5600.0,11429.0,42099.0
Lanao del Norte,2007,3,Irrigated Palay,225863.8,225815.3,27.573333333333334,27.103333333333335,3071.0,11700.0,5600.0,11360.0
Lanao del Norte,2007,4,Irrigated Palay,225946.3,225863.8,26.37,27.573333333333334,12498.0,3071.0,11700.0,49037.0
Misamis Occidental,2007,1,Irrigated Palay,258094.3,203640.3,27.61,27.266666666666666,3650.0,4013.0,2495.0,14600.0
Misamis Occidental,2007,2,Irrigated Palay,225815.3,258094.3,27.103333333333335,27.61,4948.0,3650.0,4013.0,18802.0
Misamis Occidental,2007,3,Irrigated Palay,225863.8,225815.3,27.573333333333334,27.103333333333335,2209.0,4948.0,3650.0,9400.0
Misamis Occidental,2007,4,Irrigated Palay,225946.3,225863.8,26.37,27.573333333333334,4237.0,2209.0,4948.0,17823.0
Misamis Oriental,2007,1,Irrigated Palay,258094.3,203640.3,27.61,27.266666666666666,1400.0,1660.0,1494.0,5460.0
Misamis Oriental,2007,2,Irrigated Palay,225815.3,258094.3,27.103333333333335,27.61,1279.0,1400.0,1660.0,5053.0
Misamis Oriental,2007,3,Irrigated Palay,225863.8,225815.3,27.573333333333334,27.103333333333335,1543.0,1279.0,1400.0,6481.0
Misamis Oriental,2007,4,Irrigated Palay,225946.3,225863.8,26.37,27.573333333333334,1866.0,1543.0,1279.0,7931.0
Davao de Oro (Compostela Valley),2007,1,Irrigated Palay,258094.3,203640.3,27.61,27.266666666666666,4868.0,6099.0,5152.0,21273.0
Davao de Oro (Compostela Valley),2007,2,Irrigated Palay,225815.3,258094.3,27.103333333333335,27.61,5090.0,4868.0,6099.0,21378.0
Davao de Oro (Compostela Valley),2007,3,Irrigated Palay,225863.8,225815.3,27.573333333333334,27.103333333333335,4868.0,5090.0,4868.0,20622.0
Davao de Oro (Compostela Valley),2007,4,Irrigated Palay,225946.3,225863.8,26.37,27.573333333333334,4877.0,4868.0,5090.0,19207.0
Davao del Norte,2007,1,Irrigated Palay,258094.3,203640.3,27.61,27.266666666666666,7540.0,6585.0,7522.0,32950.0
Davao del Norte,2007,2,Irrigated Palay,225815.3,258094.3,27.103333333333335,27.61,5599.0,7540.0,6585.0,23620.0
Davao del Norte,2007,3,Irrigated Palay,225863.8,225815.3,27.573333333333334,27.103333333333335,7551.0,5599.0,7540.0,32014.0
Davao del Norte,2007,4,Irrigated Palay,225946.3,225863.8,26.37,27.573333333333334,5618.0,7551.0,5599.0,21091.0
Davao del Sur,2007,1,Irrigated Palay,258094.3,203640.3,27.61,27.266666666666666,5969.0,7086.0,6619.0,27099.0
Davao del Sur,2007,2,Irrigated Palay,225815.3,258094.3,27.103333333333335,27.61,6941.0,5969.0,7086.0,39286.0
Davao del Sur,2007,3,Irrigated Palay,225863.8,225815.3,27.573333333333334,27.103333333333335,8783.0,6941.0,5969.0,44881.0
Davao del Sur,2007,4,Irrigated Palay,225946.3,225863.8,26.37,27.573333333333334,3442.0,8783.0,6941.0,20927.0
Davao Oriental,2007,1,Irrigated Palay,258094.3,203640.3,27.61,27.266666666666666,2340.0,3553.0,2376.0,11700.0
Davao Oriental,2007,2,Irrigated Palay,225815.3,258094.3,27.103333333333335,27.61,2327.0,2340.0,3553.0,11751.0
Davao Oriental,2007,3,Irrigated Palay,225863.8,225815.3,27.573333333333334,27.103333333333335,2340.0,2327.0,2340.0,11961.0
Davao Oriental,2007,4,Irrigated Palay,225946.3,225863.8,26.37,27.573333333333334,3699.0,2340.0,2327.0,18748.0
City of Davao,2007,1,Irrigated Palay,258094.3,203640.3,27.61,27.266666666666666,792.0,812.0,798.0,3408.0
City of Davao,2007,2,Irrigated Palay,225815.3,258094.3,27.103333333333335,27.61,214.0,792.0,812.0,926.0
City of Davao,2007,3,Irrigated Palay,225863.8,225815.3,27.573333333333334,27.103333333333335,504.0,214.0,792.0,2308.0
City of Davao,2007,4,Irrigated Palay,225946.3,225863.8,26.37,27.573333333333334,460.0,504.0,214.0,1990.0
Cotabato (North Cotabato),2007,1,Irrigated Palay,258094.3,203640.3,27.61,27.266666666666666,31722.0,17254.0,27075.0,125619.0
Cotabato (North Cotabato),2007,2,Irrigated Palay,225815.3,258094.3,27.103333333333335,27.61,8923.0,31722.0,17254.0,34430.0
Cotabato (North Cotabato),2007,3,Irrigated Palay,225863.8,225815.3,27.573333333333334,27.103333333333335,26712.0,8923.0,31722.0,110588.0
Cotabato (North Cotabato),2007,4,Irrigated Palay,225946.3,225863.8,26.37,27.573333333333334,20415.0,26712.0,8923.0,82463.0
Sarangani,2007,1,Irrigated Palay,258094.3,203640.3,27.61,27.266666666666666,1897.0,2835.0,2584.0,6165.0
Sarangani,2007,2,Irrigated Palay,225815.3,258094.3,27.103333333333335,27.61,1164.0,1897.0,2835.0,3693.0
Sarangani,2007,3,Irrigated Palay,225863.8,225815.3,27.573333333333334,27.103333333333335,3777.0,1164.0,1897.0,14541.0
Sarangani,2007,4,Irrigated Palay,225946.3,225863.8,26.37,27.573333333333334,2335.0,3777.0,1164.0,7744.0
South Cotabato,2007,1,Irrigated Palay,258094.3,203640.3,27.61,27.266666666666666,23615.0,15609.0,17240.0,85250.0
South Cotabato,2007,2,Irrigated Palay,225815.3,258094.3,27.103333333333335,27.61,6747.0,23615.0,15609.0,21793.0
South Cotabato,2007,3,Irrigated Palay,225863.8,225815.3,27.573333333333334,27.103333333333335,20134.0,6747.0,23615.0,85368.0
South Cotabato,2007,4,Irrigated Palay,225946.3,225863.8,26.37,27.573333333333334,16655.0,20134.0,6747.0,63289.0
Sultan Kudarat,2007,1,Irrigated Palay,258094.3,203640.3,27.61,27.266666666666666,27240.0,31616.0,29013.0,95340.0
Sultan Kudarat,2007,2,Irrigated Palay,225815.3,258094.3,27.103333333333335,27.61,6521.0,27240.0,31616.0,20998.0
Sultan Kudarat,2007,3,Irrigated Palay,225863.8,225815.3,27.573333333333334,27.103333333333335,29311.0,6521.0,27240.0,120175.0
Sultan Kudarat,2007,4,Irrigated Palay,225946.3,225863.8,26.37,27.573333333333334,32340.0,29311.0,6521.0,114930.0
Agusan del Norte,2007,1,Irrigated Palay,258094.3,203640.3,27.61,27.266666666666666,950.0,7500.0,875.0,3325.0
Agusan del Norte,2007,2,Irrigated Palay,225815.3,258094.3,27.103333333333335,27.61,8100.0,950.0,7500.0,31568.0
Agusan del Norte,2007,3,Irrigated Palay,225863.8,225815.3,27.573333333333334,27.103333333333335,700.0,8100.0,950.0,2625.0
Agusan del Norte,2007,4,Irrigated Palay,225946.3,225863.8,26.37,27.573333333333334,8400.0,700.0,8100.0,31014.0
Agusan del Sur,2007,1,Irrigated Palay,258094.3,203640.3,27.61,27.266666666666666,2384.0,12390.0,3260.0,9178.0
Agusan del Sur,2007,2,Irrigated Palay,225815.3,258094.3,27.103333333333335,27.61,13370.0,2384.0,12390.0,50328.0
Agusan del Sur,2007,3,Irrigated Palay,225863.8,225815.3,27.573333333333334,27.103333333333335,3700.0,13370.0,2384.0,14567.0
Agusan del Sur,2007,4,Irrigated Palay,225946.3,225863.8,26.37,27.573333333333334,12995.0,3700.0,13370.0,50053.0
Surigao del Norte,2007,1,Irrigated Palay,258094.3,203640.3,27.61,27.266666666666666,2400.0,3975.0,4200.0,7704.0
Surigao del Norte,2007,2,Irrigated Palay,225815.3,258094.3,27.103333333333335,27.61,7980.0,2400.0,3975.0,26153.0
Surigao del Norte,2007,3,Irrigated Palay,225863.8,225815.3,27.573333333333334,27.103333333333335,3690.0,7980.0,2400.0,11855.0
Surigao del Norte,2007,4,Irrigated Palay,225946.3,225863.8,26.37,27.573333333333334,3982.0,3690.0,7980.0,12187.0
Surigao del Sur,2007,1,Irrigated Palay,258094.3,203640.3,27.61,27.266666666666666,2860.0,6432.0,3356.0,9495.0
Surigao del Sur,2007,2,Irrigated Palay,225815.3,258094.3,27.103333333333335,27.61,8180.0,2860.0,6432.0,30437.0
Surigao del Sur,2007,3,Irrigated Palay,225863.8,225815.3,27.573333333333334,27.103333333333335,3405.0,8180.0,2860.0,12521.0
Surigao del Sur,2007,4,Irrigated Palay,225946.3,225863.8,26.37,27.573333333333334,6780.0,3405.0,8180.0,23391.0
Basilan,2007,1,Irrigated Palay,258094.3,203640.3,27.61,27.266666666666666,150.0,150.0,150.0,450.0
Basilan,2007,2,Irrigated Palay,225815.3,258094.3,27.103333333333335,27.61,115.0,150.0,150.0,351.0
Basilan,2007,3,Irrigated Palay,225863.8,225815.3,27.573333333333334,27.103333333333335,135.0,115.0,150.0,396.0
Basilan,2007,4,Irrigated Palay,225946.3,225863.8,26.37,27.573333333333334,136.0,135.0,115.0,451.0
Lanao del Sur,2007,1,Irrigated Palay,258094.3,203640.3,27.61,27.266666666666666,3260.0,7940.0,2960.0,10960.0
Lanao del Sur,2007,2,Irrigated Palay,225815.3,258094.3,27.103333333333335,27.61,5580.0,3260.0,7940.0,17160.0
Lanao del Sur,2007,3,Irrigated Palay,225863.8,225815.3,27.573333333333334,27.103333333333335,3172.0,5580.0,3260.0,12480.0
Lanao del Sur,2007,4,Irrigated Palay,225946.3,225863.8,26.37,27.573333333333334,8270.0,3172.0,5580.0,32832.0
Maguindanao,2007,1,Irrigated Palay,258094.3,203640.3,27.61,27.266666666666666,22137.0,6500.0,12637.0,87441.0
Maguindanao,2007,2,Irrigated Palay,225815.3,258094.3,27.103333333333335,27.61,2000.0,22137.0,6500.0,6750.0
Maguindanao,2007,3,Irrigated Palay,225863.8,225815.3,27.573333333333334,27.103333333333335,22238.0,2000.0,22137.0,107632.0
Maguindanao,2007,4,Irrigated Palay,225946.3,225863.8,26.37,27.573333333333334,4250.0,22238.0,2000.0,19140.0
Apayao,2007,1,Rainfed Palay,258094.3,203640.3,27.61,27.266666666666666,250.0,3500.0,300.0,860.0
Apayao,2007,2,Rainfed Palay,225815.3,258094.3,27.103333333333335,27.61,1053.0,250.0,3500.0,3101.0
Apayao,2007,3,Rainfed Palay,225863.8,225815.3,27.573333333333334,27.103333333333335,300.0,1053.0,250.0,940.0
Apayao,2007,4,Rainfed Palay,225946.3,225863.8,26.37,27.573333333333334,11065.0,300.0,1053.0,30112.0
Kalinga,2007,1,Rainfed Palay,258094.3,203640.3,27.61,27.266666666666666,600.0,740.0,35.0,1980.0
Ilocos Norte,2007,1,Rainfed Palay,258094.3,203640.3,27.61,27.266666666666666,200.0,11307.0,800.0,704.0
Pangasinan,2007,1,Rainfed Palay,258094.3,203640.3,27.61,27.266666666666666,170.0,89362.0,1180.0,532.0
Cagayan,2007,1,Rainfed Palay,258094.3,203640.3,27.61,27.266666666666666,19415.0,12075.0,188.0,51450.0
Cagayan,2007,2,Rainfed Palay,225815.3,258094.3,27.103333333333335,27.61,18423.0,19415.0,12075.0,54385.0
Cagayan,2007,3,Rainfed Palay,225863.8,225815.3,27.573333333333334,27.103333333333335,225.0,18423.0,19415.0,391.0
Cagayan,2007,4,Rainfed Palay,225946.3,225863.8,26.37,27.573333333333334,14476.0,225.0,18423.0,36182.0
Isabela,2007,1,Rainfed Palay,258094.3,203640.3,27.61,27.266666666666666,6025.0,7231.0,413.0,17171.0
Isabela,2007,2,Rainfed Palay,225815.3,258094.3,27.103333333333335,27.61,1883.0,6025.0,7231.0,5316.0
Isabela,2007,3,Rainfed Palay,225863.8,225815.3,27.573333333333334,27.103333333333335,1542.0,1883.0,6025.0,3608.0
Isabela,2007,4,Rainfed Palay,225946.3,225863.8,26.37,27.573333333333334,5742.0,1542.0,1883.0,14986.0
Quirino,2007,2,Rainfed Palay,225815.3,258094.3,27.103333333333335,27.61,630.0,980.0,860.0,1576.0
Aurora,2007,1,Rainfed Palay,258094.3,203640.3,27.61,27.266666666666666,650.0,900.0,380.0,2345.0
Aurora,2007,2,Rainfed Palay,225815.3,258094.3,27.103333333333335,27.61,600.0,650.0,900.0,2000.0
Aurora,2007,3,Rainfed Palay,225863.8,225815.3,27.573333333333334,27.103333333333335,410.0,600.0,650.0,1349.0
Aurora,2007,4,Rainfed Palay,225946.3,225863.8,26.37,27.573333333333334,520.0,410.0,600.0,1744.0
Pampanga,2007,1,Rainfed Palay,258094.3,203640.3,27.61,27.266666666666666,49.0,3380.0,100.0,147.0
Laguna,2007,2,Rainfed Palay,225815.3,258094.3,27.103333333333335,27.61,100.0,180.0,280.0,320.0
Quezon,2007,1,Rainfed Palay,258094.3,203640.3,27.61,27.266666666666666,7474.0,10273.0,1078.0,14948.0
Quezon,2007,2,Rainfed Palay,225815.3,258094.3,27.103333333333335,27.61,2751.0,7474.0,10273.0,6547.0
Quezon,2007,3,Rainfed Palay,225863.8,225815.3,27.573333333333334,27.103333333333335,103.0,2751.0,7474.0,211.0
Quezon,2007,4,Rainfed Palay,225946.3,225863.8,26.37,27.573333333333334,11083.0,103.0,2751.0,32774.0
Marinduque,2007,1,Rainfed Palay,258094.3,203640.3,27.61,27.266666666666666,3750.0,3236.0,816.0,9000.0
Marinduque,2007,2,Rainfed Palay,225815.3,258094.3,27.103333333333335,27.61,46.0,3750.0,3236.0,102.0
Marinduque,2007,3,Rainfed Palay,225863.8,225815.3,27.573333333333334,27.103333333333335,400.0,46.0,3750.0,965.0
Marinduque,2007,4,Rainfed Palay,225946.3,225863.8,26.37,27.573333333333334,3015.0,400.0,46.0,7909.0
Occidental Mindoro,2007,1,Rainfed Palay,258094.3,203640.3,27.61,27.266666666666666,420.0,22107.0,320.0,1596.0
Oriental Mindoro,2007,1,Rainfed Palay,258094.3,203640.3,27.61,27.266666666666666,6108.0,9051.0,572.0,19423.0
Oriental Mindoro,2007,2,Rainfed Palay,225815.3,258094.3,27.103333333333335,27.61,6764.0,6108.0,9051.0,21239.0
Palawan,2007,1,Rainfed Palay,258094.3,203640.3,27.61,27.266666666666666,15188.0,15600.0,15120.0,41159.0
Palawan,2007,2,Rainfed Palay,225815.3,258094.3,27.103333333333335,27.61,2170.0,15188.0,15600.0,5165.0
Palawan,2007,3,Rainfed Palay,225863.8,225815.3,27.573333333333334,27.103333333333335,15525.0,2170.0,15188.0,44782.0
Palawan,2007,4,Rainfed Palay,225946.3,225863.8,26.37,27.573333333333334,15220.0,15525.0,2170.0,41603.0
Romblon,2007,1,Rainfed Palay,258094.3,203640.3,27.61,27.266666666666666,1305.0,3052.0,960.0,2388.0
Albay,2007,1,Rainfed Palay,258094.3,203640.3,27.61,27.266666666666666,1950.0,2910.0,1440.0,5382.0
Albay,2007,2,Rainfed Palay,225815.3,258094.3,27.103333333333335,27.61,1950.0,1950.0,2910.0,5574.0
Albay,2007,3,Rainfed Palay,225863.8,225815.3,27.573333333333334,27.103333333333335,1506.0,1950.0,1950.0,4140.0
Albay,2007,4,Rainfed Palay,225946.3,225863.8,26.37,27.573333333333334,2700.0,1506.0,1950.0,6575.0
Camarines Norte,2007,1,Rainfed Palay,258094.3,203640.3,27.61,27.266666666666666,3250.0,2750.0,260.0,7443.0
Camarines Norte,2007,2,Rainfed Palay,225815.3,258094.3,27.103333333333335,27.61,810.0,3250.0,2750.0,1693.0
Camarines Norte,2007,3,Rainfed Palay,225863.8,225815.3,27.573333333333334,27.103333333333335,852.0,810.0,3250.0,2130.0
Camarines Norte,2007,4,Rainfed Palay,225946.3,225863.8,26.37,27.573333333333334,1613.0,852.0,810.0,3823.0
Camarines Sur,2007,1,Rainfed Palay,258094.3,203640.3,27.61,27.266666666666666,7830.0,12960.0,5100.0,24430.0
Camarines Sur,2007,2,Rainfed Palay,225815.3,258094.3,27.103333333333335,27.61,3096.0,7830.0,12960.0,10062.0
Camarines Sur,2007,3,Rainfed Palay,225863.8,225815.3,27.573333333333334,27.103333333333335,8739.0,3096.0,7830.0,30586.0
Camarines Sur,2007,4,Rainfed Palay,225946.3,225863.8,26.37,27.573333333333334,12480.0,8739.0,3096.0,35976.0
Catanduanes,2007,1,Rainfed Palay,258094.3,203640.3,27.61,27.266666666666666,2860.0,1173.0,2932.0,8523.0
Catanduanes,2007,2,Rainfed Palay,225815.3,258094.3,27.103333333333335,27.61,1204.0,2860.0,1173.0,3524.0
Catanduanes,2007,3,Rainfed Palay,225863.8,225815.3,27.573333333333334,27.103333333333335,1480.0,1204.0,2860.0,3626.0
Catanduanes,2007,4,Rainfed Palay,225946.3,225863.8,26.37,27.573333333333334,800.0,1480.0,1204.0,1968.0
Masbate,2007,1,Rainfed Palay,258094.3,203640.3,27.61,27.266666666666666,10500.0,18750.0,3450.0,18855.0
Masbate,2007,2,Rainfed Palay,225815.3,258094.3,27.103333333333335,27.61,1950.0,10500.0,18750.0,4410.0
Masbate,2007,3,Rainfed Palay,225863.8,225815.3,27.573333333333334,27.103333333333335,2250.0,1950.0,10500.0,4590.0
Masbate,2007,4,Rainfed Palay,225946.3,225863.8,26.37,27.573333333333334,15050.0,2250.0,1950.0,29592.0
Sorsogon,2007,1,Rainfed Palay,258094.3,203640.3,27.61,27.266666666666666,1404.0,2508.0,1196.0,3616.0
Sorsogon,2007,2,Rainfed Palay,225815.3,258094.3,27.103333333333335,27.61,3636.0,1404.0,2508.0,9106.0
Sorsogon,2007,3,Rainfed Palay,225863.8,225815.3,27.573333333333334,27.103333333333335,277.0,3636.0,1404.0,770.0
Sorsogon,2007,4,Rainfed Palay,225946.3,225863.8,26.37,27.573333333333334,1814.0,277.0,3636.0,5163.0
Aklan,2007,1,Rainfed Palay,258094.3,203640.3,27.61,27.266666666666666,9196.0,2188.0,8290.0,21611.0
Aklan,2007,2,Rainfed Palay,225815.3,258094.3,27.103333333333335,27.61,400.0,9196.0,2188.0,900.0
Aklan,2007,3,Rainfed Palay,225863.8,225815.3,27.573333333333334,27.103333333333335,2452.0,400.0,9196.0,6768.0
Aklan,2007,4,Rainfed Palay,225946.3,225863.8,26.37,27.573333333333334,10347.0,2452.0,400.0,33239.0
Antique,2007,1,Rainfed Palay,258094.3,203640.3,27.61,27.266666666666666,3788.0,13220.0,11593.0,8611.0
Capiz,2007,1,Rainfed Palay,258094.3,203640.3,27.61,27.266666666666666,27930.0,10579.0,31483.0,69266.0
Capiz,2007,2,Rainfed Palay,225815.3,258094.3,27.103333333333335,27.61,7286.0,27930.0,10579.0,16685.0
Capiz,2007,3,Rainfed Palay,225863.8,225815.3,27.573333333333334,27.103333333333335,29076.0,7286.0,27930.0,83104.0
Capiz,2007,4,Rainfed Palay,225946.3,225863.8,26.37,27.573333333333334,11743.0,29076.0,7286.0,30032.0
Guimaras,2007,1,Rainfed Palay,258094.3,203640.3,27.61,27.266666666666666,2876.0,5493.0,7386.0,3451.0
Iloilo,2007,1,Rainfed Palay,258094.3,203640.3,27.61,27.266666666666666,29196.0,44286.0,38628.0,76499.0
Iloilo,2007,2,Rainfed Palay,225815.3,258094.3,27.103333333333335,27.61,400.0,29196.0,44286.0,640.0
Iloilo,2007,3,Rainfed Palay,225863.8,225815.3,27.573333333333334,27.103333333333335,43741.0,400.0,29196.0,150032.0
Iloilo,2007,4,Rainfed Palay,225946.3,225863.8,26.37,27.573333333333334,47581.0,43741.0,400.0,133227.0
Negros Occidental,2007,1,Rainfed Palay,258094.3,203640.3,27.61,27.266666666666666,5650.0,7450.0,15700.0,15650.0
Negros Occidental,2007,2,Rainfed Palay,225815.3,258094.3,27.103333333333335,27.61,250.0,5650.0,7450.0,550.0
Negros Occidental,2007,3,Rainfed Palay,225863.8,225815.3,27.573333333333334,27.103333333333335,16850.0,250.0,5650.0,62008.0
Negros Occidental,2007,4,Rainfed Palay,225946.3,225863.8,26.37,27.573333333333334,8390.0,16850.0,250.0,28694.0
Bohol,2007,1,Rainfed Palay,258094.3,203640.3,27.61,27.266666666666666,13894.0,20122.0,415.0,20841.0
Bohol,2007,2,Rainfed Palay,225815.3,258094.3,27.103333333333335,27.61,5808.0,13894.0,20122.0,4182.0
Bohol,2007,3,Rainfed Palay,225863.8,225815.3,27.573333333333334,27.103333333333335,536.0,5808.0,13894.0,1385.0
Bohol,2007,4,Rainfed Palay,225946.3,225863.8,26.37,27.573333333333334,21571.0,536.0,5808.0,49385.0
Cebu,2007,1,Rainfed Palay,258094.3,203640.3,27.61,27.266666666666666,20.0,250.0,40.0,23.0
Cebu,2007,2,Rainfed Palay,225815.3,258094.3,27.103333333333335,27.61,10.0,20.0,250.0,9.0
Cebu,2007,3,Rainfed Palay,225863.8,225815.3,27.573333333333334,27.103333333333335,15.0,10.0,20.0,23.0
Cebu,2007,4,Rainfed Palay,225946.3,225863.8,26.37,27.573333333333334,310.0,15.0,10.0,533.0
Negros Oriental,2007,1,Rainfed Palay,258094.3,203640.3,27.61,27.266666666666666,450.0,3200.0,25.0,846.0
Siquijor,2007,2,Rainfed Palay,225815.3,258094.3,27.103333333333335,27.61,15.0,26.0,15.0,30.0
Siquijor,2007,3,Rainfed Palay,225863.8,225815.3,27.573333333333334,27.103333333333335,3.0,15.0,26.0,7.0
Siquijor,2007,4,Rainfed Palay,225946.3,225863.8,26.37,27.573333333333334,6.0,3.0,15.0,16.0
Biliran,2007,1,Rainfed Palay,258094.3,203640.3,27.61,27.266666666666666,178.0,182.0,180.0,500.0
Biliran,2007,2,Rainfed Palay,225815.3,258094.3,27.103333333333335,27.61,145.0,178.0,182.0,425.0
Biliran,2007,3,Rainfed Palay,225863.8,225815.3,27.573333333333334,27.103333333333335,82.0,145.0,178.0,249.0
Biliran,2007,4,Rainfed Palay,225946.3,225863.8,26.37,27.573333333333334,138.0,82.0,145.0,420.0
Eastern Samar,2007,1,Rainfed Palay,258094.3,203640.3,27.61,27.266666666666666,7040.0,4170.0,1600.0,16052.0
Eastern Samar,2007,2,Rainfed Palay,225815.3,258094.3,27.103333333333335,27.61,1405.0,7040.0,4170.0,3765.0
Eastern Samar,2007,3,Rainfed Palay,225863.8,225815.3,27.573333333333334,27.103333333333335,1645.0,1405.0,7040.0,4196.0
Eastern Samar,2007,4,Rainfed Palay,225946.3,225863.8,26.37,27.573333333333334,4200.0,1645.0,1405.0,10405.0
Leyte,2007,1,Rainfed Palay,258094.3,203640.3,27.61,27.266666666666666,10904.0,11455.0,7406.0,39036.0
Leyte,2007,2,Rainfed Palay,225815.3,258094.3,27.103333333333335,27.61,11441.0,10904.0,11455.0,39676.0
Leyte,2007,3,Rainfed Palay,225863.8,225815.3,27.573333333333334,27.103333333333335,10553.0,11441.0,10904.0,38427.0
Leyte,2007,4,Rainfed Palay,225946.3,225863.8,26.37,27.573333333333334,13249.0,10553.0,11441.0,52662.0
Northern Samar,2007,1,Rainfed Palay,258094.3,203640.3,27.61,27.266666666666666,24139.0,4240.0,2150.0,42119.0
Northern Samar,2007,2,Rainfed Palay,225815.3,258094.3,27.103333333333335,27.61,2968.0,24139.0,4240.0,6530.0
Northern Samar,2007,3,Rainfed Palay,225863.8,225815.3,27.573333333333334,27.103333333333335,2400.0,2968.0,24139.0,5605.0
Northern Samar,2007,4,Rainfed Palay,225946.3,225863.8,26.37,27.573333333333334,4650.0,2400.0,2968.0,10869.0
Samar,2007,1,Rainfed Palay,258094.3,203640.3,27.61,27.266666666666666,12142.0,10302.0,9645.0,21395.0
Samar,2007,2,Rainfed Palay,225815.3,258094.3,27.103333333333335,27.61,4640.0,12142.0,10302.0,6500.0
Samar,2007,3,Rainfed Palay,225863.8,225815.3,27.573333333333334,27.103333333333335,9823.0,4640.0,12142.0,19243.0
Samar,2007,4,Rainfed Palay,225946.3,225863.8,26.37,27.573333333333334,12612.0,9823.0,4640.0,25899.0
Southern Leyte,2007,1,Rainfed Palay,258094.3,203640.3,27.61,27.266666666666666,1155.0,1560.0,160.0,3600.0
Southern Leyte,2007,2,Rainfed Palay,225815.3,258094.3,27.103333333333335,27.61,565.0,1155.0,1560.0,2340.0
Southern Leyte,2007,3,Rainfed Palay,225863.8,225815.3,27.573333333333334,27.103333333333335,85.0,565.0,1155.0,258.0
Southern Leyte,2007,4,Rainfed Palay,225946.3,225863.8,26.37,27.573333333333334,1550.0,85.0,565.0,5438.0
Zamboanga del Norte,2007,1,Rainfed Palay,258094.3,203640.3,27.61,27.266666666666666,6025.0,8156.0,3016.0,12050.0
Zamboanga del Norte,2007,2,Rainfed Palay,225815.3,258094.3,27.103333333333335,27.61,402.0,6025.0,8156.0,571.0
Zamboanga del Norte,2007,3,Rainfed Palay,225863.8,225815.3,27.573333333333334,27.103333333333335,3912.0,402.0,6025.0,8230.0
Zamboanga del Norte,2007,4,Rainfed Palay,225946.3,225863.8,26.37,27.573333333333334,8746.0,3912.0,402.0,22659.0
Zamboanga del Sur,2007,1,Rainfed Palay,258094.3,203640.3,27.61,27.266666666666666,1571.0,7022.0,7128.0,6268.0
Zamboanga del Sur,2007,2,Rainfed Palay,225815.3,258094.3,27.103333333333335,27.61,323.0,1571.0,7022.0,1332.0
Zamboanga del Sur,2007,3,Rainfed Palay,225863.8,225815.3,27.573333333333334,27.103333333333335,7551.0,323.0,1571.0,31424.0
Zamboanga del Sur,2007,4,Rainfed Palay,225946.3,225863.8,26.37,27.573333333333334,8840.0,7551.0,323.0,36469.0
Zamboanga Sibugay,2007,1,Rainfed Palay,258094.3,203640.3,27.61,27.266666666666666,4451.0,3848.0,12219.0,12908.0
Zamboanga Sibugay,2007,2,Rainfed Palay,225815.3,258094.3,27.103333333333335,27.61,133.0,4451.0,3848.0,388.0
Zamboanga Sibugay,2007,3,Rainfed Palay,225863.8,225815.3,27.573333333333334,27.103333333333335,12299.0,133.0,4451.0,38352.0
Zamboanga Sibugay,2007,4,Rainfed Palay,225946.3,225863.8,26.37,27.573333333333334,5435.0,12299.0,133.0,17325.0
Zamboanga City,2007,1,Rainfed Palay,258094.3,203640.3,27.61,27.266666666666666,300.0,338.0,540.0,975.0
Zamboanga City,2007,2,Rainfed Palay,225815.3,258094.3,27.103333333333335,27.61,170.0,300.0,338.0,527.0
Zamboanga City,2007,3,Rainfed Palay,225863.8,225815.3,27.573333333333334,27.103333333333335,550.0,170.0,300.0,1760.0
Zamboanga City,2007,4,Rainfed Palay,225946.3,225863.8,26.37,27.573333333333334,650.0,550.0,170.0,2275.0
Bukidnon,2007,1,Rainfed Palay,258094.3,203640.3,27.61,27.266666666666666,755.0,985.0,1142.0,1565.0
Lanao del Norte,2007,1,Rainfed Palay,258094.3,203640.3,27.61,27.266666666666666,500.0,3800.0,3106.0,1760.0
Lanao del Norte,2007,2,Rainfed Palay,225815.3,258094.3,27.103333333333335,27.61,215.0,500.0,3800.0,559.0
